Time (s),TC1_0-3mBC,TC1_0-61mBC,TC1_0-91mBC,TC1_1-22mBC,TC1_1-52mBC,TC1_1-83mBC,TC2_0-3mBC,TC2_0-61mBC,TC2_0-91mBC,TC2_1-22mBC,TC2_1-52mBC,TC2_1-83mBC,TC3_0-3mBC,TC3_0-61mBC,TC3_0-91mBC,TC3_1-22mBC,TC3_1-52mBC,TC3_1-83mBC,TC4_0-3mBC,TC4_0-61mBC,TC4_0-91mBC,TC4_1-22mBC,TC4_1-52mBC,TC4_1-83mBC,Event,Comment
320,20.014348,19.934554,20.033476,20.136463,19.89651,19.769754,20.247485,20.049843,20.15208,20.010034,19.955324,20.248203,20.210421,20.167648,19.8276,19.554098,19.865685,19.458097,19.713518,19.719175,19.455513,19.60542,19.357068,19.305384,0.000128,
321,20.014348,19.896566,19.995501,20.136463,19.934467,19.769754,20.209523,20.087815,20.190041,19.972093,19.955324,20.248203,20.172466,20.167648,19.8276,19.554098,19.865685,19.458097,19.599565,19.681209,19.379539,19.567451,19.395049,19.343374,0.000128,
322,19.894951,19.89098,19.989915,20.130878,19.890923,19.802132,20.203938,20.044258,20.222415,20.042389,19.987687,20.242618,20.166881,20.124113,19.78405,19.586484,19.822153,19.452509,19.593977,19.675621,19.335961,19.523893,19.38946,19.375774,0.00028,
323,19.932889,19.928968,19.989915,20.130878,19.852965,19.764167,20.203938,20.044258,20.184456,20.004448,19.949738,20.20468,20.204836,20.162063,19.78405,19.586484,19.860098,19.452509,19.593977,19.637654,19.37395,19.561863,19.351479,19.375774,0.000433,
324,20.019934,19.826174,20.001087,20.142049,19.864138,19.775341,20.215108,20.13137,20.233585,20.05356,19.960911,20.21585,20.216006,20.173234,19.795224,19.59766,19.833327,19.501679,19.605153,19.610861,19.423116,19.497099,19.324675,19.348963,0.00028,
325,20.014348,19.934554,20.07145,20.174418,19.89651,19.807719,20.247485,20.087815,20.228,20.085914,19.993273,20.210265,20.210421,20.167648,19.751673,19.630045,19.82774,19.496091,19.599565,19.75714,19.455513,19.49151,19.357068,19.343374,0.00028,
326,19.976412,19.858577,19.957524,20.098508,19.858551,19.883644,20.209523,20.125785,20.228,20.010034,19.955324,20.172326,20.210421,20.167648,19.8276,19.592072,19.865685,19.496091,19.599565,19.681209,19.30356,19.415564,19.357068,19.343374,0.00028,
327,19.981998,19.864164,20.039062,20.180003,19.864138,19.851269,20.25307,20.13137,20.195626,20.091499,19.960911,20.177911,20.216006,20.135284,19.833187,19.59766,19.909215,19.425691,19.605153,19.724762,19.423116,19.535069,19.362657,19.424939,0.000433,
328,19.932889,19.89098,20.065864,20.168832,19.852965,19.802132,20.2419,20.044258,20.184456,20.080328,19.987687,20.166741,20.166881,20.124113,19.859975,19.624457,19.860098,19.490503,19.631963,19.675621,19.411938,19.447949,19.351479,19.299795,0.00028,
329,19.970826,19.928968,20.02789,20.168832,19.852965,19.840096,20.317819,20.082229,20.146495,20.118266,20.025634,20.242618,20.166881,20.162063,19.822013,19.586484,19.860098,19.490503,19.631963,19.599685,19.335961,19.523893,19.313496,19.299795,0.000433,
330,19.938475,19.858577,20.033476,20.136463,19.89651,19.769754,20.323404,20.125785,20.228,20.085914,20.069165,20.210265,20.172466,20.129699,19.865562,19.554098,19.82774,19.572074,19.675535,19.719175,19.30356,19.49151,19.357068,19.343374,0.000128,
331,19.944062,19.902153,20.077036,20.104094,19.940053,19.813306,20.25307,20.0934,20.233585,20.091499,19.960911,20.21585,20.216006,20.135284,19.795224,19.635633,19.833327,19.463686,19.681123,19.762727,19.385128,19.383179,19.400638,19.348963,0.00028,
332,19.900537,19.858577,20.07145,20.136463,19.934467,19.807719,20.285445,20.125785,20.228,20.123852,19.993273,20.172326,20.210421,20.129699,19.8276,19.516123,19.865685,19.496091,19.637551,19.75714,19.265569,19.415564,19.281102,19.305384,0.000128,
333,19.862598,19.820587,20.07145,20.136463,19.934467,19.769754,20.323404,20.087815,20.265958,20.123852,20.031219,20.134386,20.210421,20.205597,19.8276,19.554098,19.789794,19.458097,19.713518,19.75714,19.30356,19.453538,19.433029,19.343374,0.000433,
334,19.900537,19.896566,20.07145,20.174418,19.820592,19.807719,20.361361,20.011871,20.190041,20.123852,19.917375,20.172326,20.210421,20.167648,19.8276,19.630045,19.903629,19.496091,19.675535,19.75714,19.379539,19.453538,19.395049,19.381363,0.000433,
335,19.900537,19.820587,20.109423,20.174418,19.89651,19.807719,20.323404,20.087815,20.228,20.161788,20.031219,20.134386,20.172466,20.167648,19.865562,19.630045,19.82774,19.458097,19.675535,19.795104,19.265569,19.453538,19.357068,19.305384,0.000128,
336,19.868185,19.864164,20.115008,20.066137,19.864138,19.775341,20.328988,20.0934,20.271543,20.205309,19.960911,20.21585,20.216006,20.135284,19.795224,19.635633,19.833327,19.463686,19.681123,19.838653,19.34714,19.497099,19.400638,19.348963,0.000433,
337,19.786716,19.934554,20.033476,20.098508,19.858551,19.731788,20.323404,20.087815,20.265958,20.123852,20.031219,20.210265,20.248374,20.167648,19.865562,19.592072,19.82774,19.496091,19.7515,19.75714,19.30356,19.453538,19.471008,19.305384,0.000128,
338,19.862598,19.896566,20.033476,20.21237,19.858551,19.769754,20.323404,20.049843,20.265958,20.085914,20.031219,20.172326,20.210421,20.129699,19.865562,19.554098,19.865685,19.458097,19.713518,19.833067,19.30356,19.49151,19.395049,19.381363,0.000433,
339,19.830245,19.864164,20.077036,20.142049,19.864138,19.851269,20.328988,20.0934,20.195626,20.129437,19.960911,20.177911,20.178052,20.135284,19.871148,19.559687,19.871272,19.425691,19.757087,19.876615,19.271159,19.459127,19.362657,19.348963,0.000128,
340,19.792303,19.864164,20.077036,20.066137,19.978009,19.851269,20.291029,20.017457,20.195626,20.129437,20.036805,20.177911,20.216006,20.173234,19.909109,19.635633,19.871272,19.501679,19.681123,19.800691,19.233166,19.421153,19.400638,19.348963,0.00028,
341,19.830245,19.864164,20.077036,20.104094,19.978009,19.851269,20.328988,20.055429,20.157665,20.091499,19.998859,20.177911,20.253959,20.173234,19.909109,19.59766,19.871272,19.463686,19.719105,19.876615,19.385128,19.497099,19.400638,19.386952,0.000128,
342,19.900537,19.858577,20.07145,20.136463,19.972423,19.845682,20.285445,20.087815,20.265958,20.047975,19.993273,20.172326,20.210421,20.129699,19.903522,19.630045,19.865685,19.420103,19.789481,19.833067,19.34155,19.453538,19.357068,19.381363,0.00028,
343,19.981998,19.864164,20.039062,20.066137,19.978009,19.889231,20.366946,20.13137,20.157665,20.129437,19.998859,20.21585,20.253959,20.135284,19.871148,19.635633,19.909215,19.463686,19.757087,19.762727,19.30915,19.421153,19.362657,19.386952,0.00028,
344,20.014348,19.858577,20.033476,20.174418,19.934467,19.845682,20.361361,20.087815,20.190041,20.047975,20.031219,20.096445,20.210421,20.091748,19.865562,19.630045,19.903629,19.496091,19.713518,19.795104,19.34155,19.453538,19.357068,19.381363,0.000433,
345,20.019934,19.826174,19.96311,20.066137,19.978009,19.851269,20.291029,20.13137,20.3095,20.091499,19.960911,20.139972,20.253959,20.097334,19.909109,19.635633,19.833327,19.463686,19.795068,19.762727,19.34714,19.497099,19.400638,19.348963,0.000128,
346,20.014348,19.858577,20.033476,20.136463,19.89651,19.845682,20.285445,20.125785,20.228,20.085914,20.031219,20.096445,20.210421,20.129699,19.865562,19.592072,19.903629,19.496091,19.7515,19.833067,19.30356,19.453538,19.281102,19.305384,0.00028,
347,19.981998,19.864164,20.039062,20.180003,19.940053,19.851269,20.25307,20.055429,20.233585,20.167374,19.998859,20.139972,20.216006,20.097334,19.871148,19.635633,19.833327,19.501679,19.795068,19.876615,19.233166,19.497099,19.324675,19.310973,0.000433,
348,20.101387,19.90774,20.006673,20.147634,19.907683,19.932779,20.334573,20.098986,20.201211,20.135023,20.042391,20.069674,20.259544,20.178819,19.876735,19.603248,19.838914,19.469275,19.762675,19.806278,19.352729,19.502687,19.292281,19.354552,0.00028,
349,20.057868,19.864164,20.039062,20.180003,19.940053,19.851269,20.366946,20.055429,20.271543,20.129437,20.036805,20.026145,20.216006,20.211182,19.909109,19.559687,19.833327,19.425691,19.719105,19.762727,19.30915,19.459127,19.362657,19.272982,0.00028,
350,20.02552,19.831761,20.006673,20.109679,19.94564,19.818893,20.334573,20.061015,20.201211,20.097085,20.042391,20.107616,20.259544,20.178819,19.800812,19.641221,19.838914,19.507268,19.762675,19.806278,19.352729,19.388768,19.330264,19.316563,0.00028,
351,20.031106,19.913326,20.012259,20.115265,19.951227,19.786516,20.302199,20.104572,20.244756,20.026793,20.123867,20.037317,20.30308,20.222353,19.920282,19.570863,19.844501,19.512857,19.730281,19.811866,19.358318,19.394357,19.335854,19.284162,0.00028,
352,20.02552,19.831761,20.044648,20.185588,19.94564,19.780929,20.296614,20.061015,20.23917,20.059146,20.118281,20.107616,20.221591,20.14087,19.876735,19.565275,19.838914,19.469275,19.724693,19.768315,19.314739,19.464715,19.292281,19.354552,0.000128,
353,19.944062,19.826174,19.96311,20.066137,19.940053,19.813306,20.328988,20.0934,20.195626,20.167374,19.998859,20.064088,20.253959,20.135284,19.909109,19.635633,19.795381,19.425691,19.681123,19.724762,19.385128,19.497099,19.362657,19.348963,0.000128,
354,19.873772,19.79377,20.006673,20.147634,19.94564,19.780929,20.296614,20.061015,20.163251,20.097085,20.118281,20.069674,20.297495,20.064968,19.800812,19.565275,19.838914,19.507268,19.68671,19.692384,19.314739,19.388768,19.368246,19.316563,0.000128,
355,19.841419,19.837348,20.012259,20.115265,19.951227,19.786516,20.378115,20.104572,20.130875,20.140609,20.085923,20.075261,20.265129,20.146456,19.882322,19.570863,19.806555,19.512857,19.654315,19.735938,19.282338,19.432331,19.335854,19.322152,0.000128,
356,19.884946,19.804945,20.017846,20.082896,19.956813,19.792104,20.345743,20.034216,20.174422,20.108257,20.129453,20.080847,20.270714,20.114092,19.849949,19.652397,19.850088,19.442459,19.77385,19.77949,19.325919,19.475893,19.265477,19.441706,0.000128,
357,19.873772,19.755777,20.006673,20.071723,19.983595,19.818893,20.258655,20.023043,20.163251,20.097085,20.156224,19.993787,20.259544,20.14087,19.838774,19.565275,19.838914,19.507268,19.724693,19.768315,19.352729,19.464715,19.254297,19.354552,0.000433,
358,19.835832,19.831761,20.006673,20.109679,19.94564,19.856856,20.220694,19.98507,20.163251,20.097085,20.156224,20.069674,20.221591,19.989061,19.800812,19.603248,19.876859,19.507268,19.800655,19.806278,19.352729,19.464715,19.292281,19.316563,0.00028,
359,19.847006,19.880925,20.055821,20.158806,19.918857,19.830068,20.269825,20.034216,20.136461,20.070319,20.091509,20.080847,20.232762,20.114092,19.925869,19.690368,19.850088,19.480453,19.77385,19.741526,19.363908,19.475893,19.341444,19.327742,0.000128,
360,19.835832,19.79377,19.968697,20.109679,19.869725,19.742963,20.258655,20.023043,20.163251,20.097085,20.080337,20.069674,20.183637,20.064968,19.876735,19.565275,19.800968,19.469275,19.724693,19.806278,19.428705,19.464715,19.330264,19.354552,0.000128,
361,19.803478,19.761365,20.012259,20.229126,19.91327,19.786516,20.26424,19.990657,20.206797,20.102671,20.123867,20.037317,20.151268,20.070554,19.844361,19.608837,19.844501,19.43687,19.654315,19.773902,19.358318,19.470304,19.297871,19.322152,0.000433,
362,19.803478,19.799357,19.974283,20.115265,19.989182,19.900405,20.226279,20.02863,20.168836,20.064733,20.085923,20.037317,20.151268,20.108505,19.844361,19.608837,19.844501,19.512857,19.654315,19.849828,19.47228,19.508276,19.335854,19.360142,0.00028,
363,19.847006,19.804945,19.97987,20.082896,19.918857,19.754139,20.269825,19.996243,20.174422,20.146195,20.167395,20.080847,20.118898,20.07614,19.849949,19.690368,19.812143,19.480453,19.659903,19.855415,19.439883,19.513865,19.341444,19.327742,0.00028,
364,19.841419,19.799357,19.936306,20.15322,19.91327,19.82448,20.226279,19.990657,20.168836,20.064733,20.161809,20.037317,20.113312,20.032601,19.844361,19.608837,19.844501,19.512857,19.61633,19.811866,19.47228,19.546247,19.373836,19.39813,0.00028,
365,19.879359,19.761365,19.936306,20.115265,19.875312,19.82448,20.302199,19.990657,20.206797,20.140609,20.123867,20.075261,20.151268,19.994647,19.844361,19.646809,19.844501,19.512857,19.540356,19.811866,19.47228,19.470304,19.373836,19.284162,0.000433,
366,19.803478,19.761365,19.974283,20.039352,19.875312,19.862443,20.188317,19.914707,20.130875,20.064733,20.123867,20.075261,20.113312,19.994647,19.844361,19.68478,19.806555,19.550848,19.692298,19.811866,19.47228,19.470304,19.335854,19.322152,0.000433,
367,19.797891,19.641793,20.006673,20.147634,19.907683,19.818893,20.258655,20.023043,20.163251,20.059146,20.156224,20.031731,20.107726,19.989061,19.724883,19.603248,19.838914,19.507268,19.572755,19.806278,19.466691,19.502687,19.368246,19.354552,0.000128,
368,19.873772,19.79377,19.968697,20.109679,19.907683,19.818893,20.220694,20.023043,20.163251,20.021206,20.118281,20.031731,20.069768,19.951105,19.762848,19.603248,19.876859,19.469275,19.572755,19.882202,19.504676,19.540658,19.330264,19.316563,0.000585,
369,19.809066,19.728959,19.941893,20.082896,19.918857,19.830068,20.231865,19.920294,20.136461,20.070319,20.129453,20.118789,20.118898,20.000234,19.736059,19.690368,19.850088,19.442459,19.545945,19.817453,19.439883,19.551835,19.341444,19.365731,0.00028,
370,19.809066,19.842935,19.941893,20.158806,19.956813,19.86803,20.231865,19.958269,20.212382,20.108257,20.091509,20.042904,20.118898,19.962279,19.774023,19.576452,19.850088,19.442459,19.545945,19.77949,19.401896,19.513865,19.379425,19.289752,0.000585,
371,19.771124,19.728959,19.941893,20.158806,19.956813,19.830068,20.193903,19.996243,20.136461,20.070319,20.091509,20.080847,20.080941,19.924323,19.811986,19.538478,19.925976,19.404464,19.583932,19.741526,19.401896,19.551835,19.303461,19.289752,0.000433,
372,19.803478,19.723371,19.936306,20.15322,19.91327,19.900405,20.074424,19.952682,20.092912,19.988852,20.085923,20.075261,20.075355,19.918736,19.692505,19.608837,19.882446,19.512857,19.540356,19.735938,19.434294,19.584216,19.297871,19.360142,0.00028,
373,19.879359,19.723371,19.936306,20.077309,19.989182,19.786516,20.150354,19.952682,20.130875,20.102671,20.047978,20.075261,20.037396,19.918736,19.692505,19.608837,19.920389,19.474864,19.502368,19.697972,19.47228,19.584216,19.297871,19.284162,0.000128,
374,19.809066,19.728959,19.941893,20.120852,19.918857,19.792104,20.08001,19.958269,20.098499,19.956496,20.053564,20.00496,20.156854,19.924323,19.698093,19.576452,19.850088,19.480453,19.545945,19.70356,19.439883,19.551835,19.341444,19.289752,0.000128,
375,19.73318,19.728959,19.97987,20.158806,19.956813,19.830068,20.117976,19.882317,20.060535,19.994438,20.129453,20.042904,20.080941,19.924323,19.736059,19.576452,19.850088,19.442459,19.507957,19.741526,19.401896,19.551835,19.341444,19.327742,0.000585,
376,19.765536,19.723371,19.974283,20.115265,19.951227,19.82448,20.11239,19.914707,20.130875,20.026793,20.085923,19.999373,20.113312,19.918736,19.730471,19.570863,19.920389,19.474864,19.464378,19.660005,19.434294,19.584216,19.373836,19.24617,0.000433,
377,19.809066,19.652969,19.97987,20.120852,19.956813,19.830068,20.117976,19.920294,20.098499,20.032379,20.091509,20.042904,20.080941,19.924323,19.736059,19.614425,19.850088,19.442459,19.545945,19.70356,19.439883,19.627772,19.341444,19.365731,0.00028,
378,19.765536,19.685377,19.898328,20.115265,19.989182,19.710584,20.036457,19.87673,20.054948,19.988852,20.010031,20.075261,20.151268,19.918736,19.730471,19.532889,19.844501,19.474864,19.464378,19.660005,19.434294,19.622184,19.373836,19.322152,0.000128,
379,19.809066,19.728959,19.903915,20.158806,20.032722,19.754139,20.08001,19.958269,20.060535,19.956496,20.053564,20.042904,20.118898,19.924323,19.774023,19.614425,19.888033,19.404464,19.469967,19.627625,19.363908,19.627772,19.417406,19.289752,-2.49E-05,
380,19.809066,19.728959,19.903915,20.082896,19.956813,19.830068,20.08001,19.84434,20.02257,19.994438,20.053564,19.967014,20.156854,19.962279,19.698093,19.576452,19.888033,19.442459,19.469967,19.589656,19.363908,19.551835,19.379425,19.327742,0.000585,
381,19.771124,19.766953,19.865936,20.082896,19.918857,19.830068,20.004076,19.882317,20.098499,19.994438,20.053564,20.042904,20.042983,19.962279,19.736059,19.462526,19.888033,19.442459,19.469967,19.627625,19.439883,19.551835,19.341444,19.25176,0.000433,
382,19.765536,19.685377,19.898328,20.039352,19.875312,19.748551,20.11239,19.952682,20.092912,19.912966,20.047978,19.999373,20.037396,19.880778,19.768435,19.532889,19.844501,19.43687,19.502368,19.622037,19.434294,19.622184,19.373836,19.284162,0.00028,
383,19.776711,19.696553,19.985457,20.126438,19.924444,19.797692,20.161526,19.887905,20.028157,20.000025,19.945309,20.010547,20.048569,19.967866,19.741647,19.544067,19.855676,19.448048,19.475556,19.671182,19.407486,19.557424,19.460975,19.371321,0.000585,
384,19.771124,19.766953,19.903915,20.120852,19.956813,19.792104,20.117976,19.920294,19.984604,19.956496,20.053564,20.00496,20.080941,19.924323,19.736059,19.500502,19.888033,19.480453,19.507957,19.627625,19.401896,19.589804,19.417406,19.327742,0.000585,
385,19.700824,19.696553,19.94748,20.088482,19.924444,19.759727,20.199489,19.887905,19.990191,20.000025,20.021205,20.048491,20.048569,19.967866,19.779611,19.544067,19.855676,19.410053,19.551534,19.633214,19.445472,19.595393,19.422995,19.295342,-2.49E-05,
386,19.776711,19.734547,19.871523,20.050525,19.924444,19.873618,20.161526,19.887905,20.028157,20.000025,19.983258,20.010547,20.01061,19.92991,19.817574,19.620014,19.855676,19.410053,19.551534,19.633214,19.445472,19.633361,19.498952,19.333332,0.000128,
387,19.771124,19.690965,19.941893,20.00698,19.880899,19.792104,20.08001,19.920294,20.02257,19.994438,20.015618,20.080847,20.080941,19.924323,19.774023,19.538478,19.850088,19.404464,19.583932,19.70356,19.439883,19.627772,19.493363,19.327742,0.00028,
388,19.695236,19.690965,19.97987,20.00698,19.880899,19.86803,20.117976,19.920294,20.02257,20.032379,20.015618,20.080847,20.118898,19.886365,19.736059,19.538478,19.850088,19.442459,19.583932,19.627625,19.439883,19.665739,19.455385,19.327742,0.000738,
389,19.744357,19.778129,19.877111,20.094069,19.967988,19.841243,20.091183,19.969444,20.147634,20.043553,19.988845,20.054077,20.092114,19.935497,19.785199,19.511681,19.861264,19.491632,19.557123,19.638803,19.413076,19.676916,19.390605,19.414899,0.00028,
390,19.771124,19.690965,19.903915,20.044939,19.918857,19.792104,20.042044,19.882317,20.060535,20.032379,20.015618,20.080847,20.156854,19.962279,19.774023,19.538478,19.850088,19.442459,19.583932,19.665593,19.477869,19.551835,19.455385,19.365731,0.00028,
391,19.700824,19.658558,19.94748,20.050525,19.848528,19.759727,20.085597,19.925881,20.104085,20.037966,20.021205,20.086433,20.086527,19.967866,19.741647,19.544067,19.817731,19.448048,19.551534,19.633214,19.445472,19.633361,19.422995,19.333332,0.000433,
392,19.73318,19.652969,19.827955,20.00698,19.880899,19.754139,20.08001,19.920294,20.098499,19.994438,20.015618,20.042904,20.080941,19.924323,19.736059,19.538478,19.812143,19.404464,19.507957,19.665593,19.477869,19.627772,19.455385,19.327742,0.00028,
