Time,TC_A1_1,TC_A1_2,TC_A1_3,TC_A1_4,TC_A1_5,TC_A1_6,TC_A1_7,TC_A1_8,TC_A1_9,TC_A1_10,TC_A1_11,TC_A2_1,TC_A2_2,TC_A2_3,TC_A2_4,TC_A2_5,TC_A2_6,TC_A2_7,TC_A2_8,TC_A2_9,TC_A2_10,TC_A2_11,TC_A3_1,TC_A3_2,TC_A3_3,TC_A3_4,TC_A3_5,TC_A3_6,TC_A3_7,TC_A3_8,TC_A3_9,TC_A3_10,TC_A3_11,TC_A4_1,TC_A4_2,TC_A4_3,TC_A4_4,TC_A4_5,TC_A4_6,TC_A4_7,TC_A4_8,TC_A4_9,TC_A4_10,TC_A4_11,TC_A5_1,TC_A5_2,TC_A5_3,TC_A5_4,TC_A5_5,TC_A5_6,TC_A8_1,TC_A6_1,TC_A6_2,TC_A6_3,TC_A6_4,TC_A6_5,TC_A8_2,BDP_A5_1,BDP_A5_2,BDP_A5_3,BDP_A5_4,BDP_A5_5,BDP_A5_6,HF_0p15mAF,RAD_0p15mAF,EVENT,Untitled,Comment
36,270.737334,302.0229,295.973569,291.014052,280.098987,266.885555,239.165123,156.172472,76.002633,62.151939,58.282103,290.727872,315.030603,305.956526,299.578456,292.7439,288.514289,270.798458,120.447239,76.560759,61.387144,52.089846,255.785753,292.597897,291.325669,287.97894,283.409946,270.889069,241.127782,76.603035,138.544019,64.869782,62.58199,1260.978664,227.855859,548.577782,542.501232,530.499969,509.944961,466.869056,407.820878,309.340675,1261.901772,1261.549716,230.390209,105.209594,48.374364,39.283199,36.816792,256.645792,1260.715087,1261.110423,1261.769648,1260.451568,1260.451609,1260.67116,1260.188296,2.532799,2.473101,2.511057,2.467871,2.487262,2.56457,-5.79E-05,-0.000822,-8.28E-05,0,
37,270.631332,301.770732,295.794717,290.834985,279.956277,266.853818,238.944473,155.494173,75.934724,62.230832,58.361133,290.585753,314.816132,305.704852,299.363097,292.601818,288.298237,270.692337,120.452762,76.492867,61.355819,52.132236,255.641565,292.41888,291.072701,287.725725,283.082196,270.559758,240.907359,76.608461,138.436535,64.948648,62.576537,1260.972299,227.774501,548.250177,542.316806,530.243849,509.50896,465.679104,407.454692,308.711088,1261.895405,1261.543349,230.384595,104.834164,48.294843,39.277665,36.811245,256.565371,1260.708723,1261.104058,1261.763281,1260.445204,1260.445245,1260.664796,1260.181933,2.530968,2.492789,2.507242,2.464819,2.492604,2.560755,-0.00021,-0.001127,-8.28E-05,0,
38,270.594162,301.549907,295.573537,290.650444,279.696917,266.704813,238.680512,154.962348,75.934724,62.34101,58.434713,290.548857,314.706181,305.668121,299.105472,292.380495,288.113625,270.394645,120.415432,76.456209,61.282288,52.206082,255.454392,292.234393,290.777325,287.688768,282.897053,270.224896,240.719012,76.498492,138.21043,64.948648,62.54524,1260.978664,227.742249,548.112248,542.143004,530.141675,508.975908,464.715174,407.099195,309.120402,1261.901772,1261.549716,230.428051,105.098604,48.078234,39.208628,36.742039,256.533489,1260.715087,1261.110423,1261.769648,1260.451568,1260.451609,1260.67116,1260.188296,2.543024,2.492331,2.507242,2.459783,2.493519,2.574186,-0.000363,-0.000975,-8.28E-05,0,
39,270.339463,301.408126,295.431529,290.471355,279.59124,266.524057,238.535245,154.246368,75.793482,62.309723,58.440159,290.443627,314.564999,305.416427,298.853275,292.201505,287.860615,270.027985,120.085022,76.534952,61.324494,52.248468,255.310184,292.092256,290.561237,287.472486,282.902531,270.044348,240.5739,76.393949,137.989928,64.954081,62.513942,1260.98503,227.709998,547.974319,541.969202,529.82452,508.442825,464.002523,406.851943,309.933452,1261.90814,1261.556083,230.206606,105.178087,47.935642,39.065008,36.822339,256.389298,1260.721452,1261.116789,1261.776016,1260.457932,1260.457973,1260.677524,1260.194659,2.525626,2.479358,2.515178,2.466803,2.485125,2.558313,-0.000363,-0.001127,6.98E-05,0,
40,270.116409,301.260895,295.247192,290.360618,279.517129,266.337773,238.346673,153.486997,75.610146,62.162815,58.292997,290.22223,314.491694,305.232751,298.70604,292.017045,287.675974,269.730211,119.823786,76.461635,61.361259,52.285389,255.122984,291.907748,290.302739,287.324643,282.754407,269.932709,240.536226,76.357293,137.575518,64.917365,62.482644,1260.991395,227.677746,547.800579,541.831223,529.507359,507.802016,463.541159,406.712947,309.755368,1261.914508,1261.56245,229.795898,104.998602,47.793036,39.033252,36.715756,256.282537,1260.727817,1261.123155,1261.782384,1260.464296,1260.464337,1260.683889,1260.201022,2.53051,2.485769,2.510447,2.468176,2.496572,2.54824,-0.00021,-0.000975,-8.28E-05,0,
41,270.153586,300.966414,295.062843,290.212962,279.517129,266.300514,238.271241,152.841702,75.610146,62.05263,58.182619,289.963912,314.27177,305.085803,298.411549,291.832573,287.602114,269.618536,119.637213,76.424976,61.324494,52.211547,255.085542,291.797038,290.081151,287.102863,282.56924,269.895494,240.423203,76.174013,137.274184,64.917365,62.477191,1260.98503,227.596381,547.544593,541.682617,529.287055,507.222306,463.212739,406.599322,309.529672,1261.90814,1261.556083,229.373895,104.43829,47.565353,39.065008,36.822339,256.127222,1260.721452,1261.116789,1261.776016,1260.457932,1260.457973,1260.677524,1260.194659,2.526084,2.478748,2.528302,2.472907,2.489856,2.549003,-0.00021,-0.000975,-8.28E-05,0,
42,270.296784,300.813719,294.836156,290.133667,279.474588,266.25774,238.341093,152.684276,75.458052,61.937002,58.066787,289.62629,313.973096,304.859932,298.258845,291.716424,287.375054,269.650255,118.997499,76.41955,61.319054,52.169159,254.892783,291.607051,289.817146,286.986497,282.341544,269.66669,240.605997,76.168587,136.929666,64.875215,62.372389,1260.991395,227.564128,547.335042,541.472989,528.934052,506.5455,462.894969,406.38814,308.984442,1261.914508,1261.56245,229.228081,104.406796,47.570851,39.107835,36.753134,255.983006,1260.727817,1261.123155,1261.782384,1260.464296,1260.464337,1260.683889,1260.201022,2.525474,2.482869,2.507089,2.461461,2.4778,2.547629,-0.000363,-0.000822,6.98E-05,0,
43,270.207281,300.688243,294.71048,290.044774,279.49653,266.20528,238.287984,152.782642,75.406422,61.995488,58.198962,289.463602,313.701529,304.66124,298.096565,291.47998,287.28613,269.486151,118.497466,76.33128,61.340815,52.191021,254.84006,291.407451,289.654319,286.860509,282.215308,269.539843,240.515281,76.080324,136.650729,64.933667,62.293429,1260.98503,227.596381,547.114865,541.145263,528.713741,506.037513,462.207545,406.238417,308.061017,1261.90814,1261.556083,229.260323,104.105473,47.565353,38.990422,36.747586,255.790223,1260.721452,1261.116789,1261.776016,1260.457932,1260.457973,1260.677524,1260.194659,2.521048,2.487295,2.500985,2.47718,2.481005,2.565181,9.47E-05,-0.000669,-0.000235,0,
44,270.084737,300.677352,294.515187,289.849254,279.337329,266.00794,238.12595,152.847317,75.358903,62.02134,58.151272,289.083539,313.470711,304.356411,297.864757,291.173841,287.016635,269.363449,118.113598,76.393744,61.293168,52.143167,254.604287,291.10124,289.347866,286.701692,282.019143,269.34272,240.31575,75.99616,136.376041,64.886083,62.251222,1260.978664,227.477141,546.966309,540.853358,528.385928,505.42177,461.556014,405.836039,307.394483,1261.901772,1261.549716,229.254707,104.765674,47.522821,39.022179,36.742039,255.634875,1260.715087,1261.110423,1261.769648,1260.451568,1260.451609,1260.67116,1260.188296,2.550502,2.469743,2.513957,2.468481,2.487109,2.565791,-0.00021,-0.000822,-8.28E-05,0,
45,269.973201,300.419637,294.367674,289.590805,279.152031,265.709813,237.937347,152.657554,75.248902,61.947879,58.261652,288.788198,313.360723,304.062437,297.717476,291.063127,286.831938,269.512363,117.703575,76.393744,61.293168,52.143167,254.267214,290.769005,289.163149,286.368941,281.722788,269.119371,240.202716,76.032816,136.150178,64.886083,62.214467,1260.978664,227.439266,546.787255,540.674237,528.170926,504.919039,460.802096,405.438991,306.145441,1261.901772,1261.549716,229.443991,104.432801,47.411711,39.059472,36.70466,255.485072,1260.715087,1261.110423,1261.769648,1260.451568,1260.451609,1260.67116,1260.188296,2.529442,2.492331,2.507395,2.465124,2.490314,2.554802,-0.00021,-0.000822,-8.28E-05,0,
46,269.792803,300.351446,294.22561,289.559347,278.898077,265.379892,237.716586,152.245739,75.254328,61.843125,58.230307,288.461371,313.072835,303.92088,297.354696,290.884058,286.837409,269.368957,117.560013,76.435828,61.225076,52.111708,254.085474,290.516038,288.909992,286.189534,281.617127,269.013198,239.906844,75.928274,135.929914,64.8548,62.183166,1260.98503,227.407011,546.613513,540.500428,527.925403,504.349778,459.838082,404.830678,304.386801,1261.90814,1261.556083,229.638876,105.178087,47.343131,38.990422,36.672829,255.303361,1260.721452,1261.116789,1261.776016,1260.457932,1260.457973,1260.677524,1260.194659,2.53692,2.500268,2.505563,2.471075,2.495656,2.567928,9.47E-05,-0.000975,6.98E-05,0,
47,269.707423,300.193277,294.030287,289.326868,278.701773,265.107929,237.592242,151.779212,74.986806,61.722048,58.145825,288.302737,312.768645,303.726245,297.122835,290.651678,286.604815,269.209018,117.176355,76.461635,61.103892,52.100777,253.962008,290.246657,288.751263,285.95672,281.532068,268.927723,239.82032,75.697488,135.843499,64.807215,62.157319,1260.997761,227.380376,546.480895,540.331932,527.756863,503.749888,459.238398,404.480384,303.588875,1261.920877,1261.568817,229.877213,106.040197,47.354129,39.001496,36.833434,255.089735,1260.734182,1261.129521,1261.788752,1260.47066,1260.470701,1260.690254,1260.207386,2.53051,2.487753,2.503122,2.47718,2.489093,2.561518,-5.79E-05,-0.000822,-0.000235,0,
48,269.553177,300.003723,293.951063,289.284476,278.62215,264.916015,237.58666,151.621851,74.798045,61.64314,58.066787,288.44497,312.543201,303.53704,297.006898,290.535482,286.340726,268.905634,116.425827,76.382892,61.024913,51.947606,253.881543,289.982716,288.487135,285.729358,281.415437,268.847754,239.777058,75.802029,135.687392,64.728346,62.18862,1260.991395,227.33688,546.332337,540.147495,527.536537,503.349473,459.125365,404.077885,303.399567,1261.914508,1261.56245,229.985144,105.923665,47.274548,38.958664,36.790511,254.934339,1260.727817,1261.123155,1261.782384,1260.464296,1260.464337,1260.683889,1260.201022,2.522269,2.485006,2.508768,2.469702,2.490925,2.557244,-0.00021,-0.000822,-0.000235,0,
49,269.415443,299.904147,293.77755,289.221552,278.410703,264.852489,237.522369,151.253745,74.735563,61.543813,58.077683,288.34513,312.480714,303.400902,296.796818,290.398757,286.093027,268.842177,115.915524,76.320427,60.962254,52.069318,253.705317,289.62435,288.27634,285.592367,280.981754,268.821541,239.863582,75.812881,135.397498,64.739214,62.109655,1260.98503,227.255505,546.291213,539.963056,527.387878,503.020877,458.868721,403.675359,302.54826,1261.90814,1261.556083,230.206606,106.510448,47.232007,38.990422,36.822339,254.778933,1260.721452,1261.116789,1261.776016,1260.457932,1260.457973,1260.677524,1260.194659,2.531883,2.489126,2.52174,2.46665,2.493977,2.563502,-0.00021,-0.000975,-8.28E-05,0,
50,269.415443,299.720023,293.703776,289.036908,278.299485,264.666073,237.48464,151.215815,74.77223,61.396865,57.967293,288.160498,312.517385,303.32739,296.686321,290.288014,286.056076,269.028358,116.250642,76.210452,60.962254,52.032392,253.517987,289.25501,287.980675,285.259482,280.648221,268.747077,239.825898,75.702914,135.05889,64.629058,61.973536,1260.997761,227.266747,546.051161,539.866208,527.183497,502.600491,458.628053,402.927781,301.713116,1261.920877,1261.568817,230.67193,108.077067,47.280048,39.001496,36.90818,254.752585,1260.734182,1261.129521,1261.788752,1260.47066,1260.470701,1260.690254,1260.207386,2.526695,2.488516,2.523724,2.475043,2.479173,2.554345,-0.000516,-0.000975,0.000222,0,
51,269.309384,299.541337,293.451012,289.005444,278.193751,264.485161,237.377034,151.562818,74.777656,61.402305,58.08313,287.981322,312.486142,303.443098,296.765438,290.219647,286.135449,269.257266,116.55409,76.252537,60.930924,52.037858,253.523532,289.149664,287.801338,284.969024,280.431325,268.603653,239.49229,75.671685,134.801139,64.524333,62.041596,1260.991395,227.223248,545.974225,539.860895,527.034835,502.235938,458.227793,402.272371,301.818025,1261.914508,1261.56245,231.082503,109.702686,47.34863,39.033252,36.940005,254.634632,1260.727817,1261.123155,1261.782384,1260.464296,1260.464337,1260.683889,1260.201022,2.539209,2.4905,2.51823,2.455815,2.472306,2.565486,-0.000363,-0.000822,6.98E-05,0,
52,269.086234,299.246702,293.303446,288.783852,278.008369,264.224134,237.339303,151.562818,74.777656,61.47578,58.119926,287.907461,312.376127,303.222561,296.581272,290.071979,286.098499,269.220034,116.591336,76.289195,60.857381,51.964005,253.486065,289.001909,287.727412,284.636063,280.245995,268.491947,239.303833,75.70834,134.575466,64.561053,61.999385,1260.98503,227.103991,545.754044,539.604804,526.814499,501.907292,457.899336,401.544649,301.996505,1261.90814,1261.556083,231.303874,110.030999,47.639419,39.102299,36.971828,254.629074,1260.721452,1261.116789,1261.776016,1260.457932,1260.457973,1260.677524,1260.194659,2.532036,2.483174,2.515025,2.475501,2.492298,2.566707,-0.00021,-0.000669,-8.28E-05,0,
53,268.969143,298.983426,293.150416,288.593712,277.817486,264.032148,237.33372,151.519271,74.918898,61.543813,58.151272,287.828129,312.187335,303.253877,296.428479,289.881919,286.129977,269.102827,116.734816,76.283769,60.741621,51.958539,253.405582,288.922562,287.611051,284.630588,280.092237,268.523673,239.373639,75.776225,134.269044,64.445457,61.973536,1260.997761,227.115233,545.621424,539.47213,526.538435,501.630548,457.838181,401.013546,301.602745,1261.920877,1261.568817,231.352927,110.227493,47.83556,39.187948,37.020291,254.602725,1260.734182,1261.129521,1261.788752,1260.47066,1260.470701,1260.690254,1260.207386,2.547908,2.501641,2.502206,2.468939,2.486804,2.576017,-5.79E-05,-0.000669,6.98E-05,0,
54,268.745962,298.79925,292.892146,288.372088,277.632077,263.994853,237.258256,151.139956,74.955565,61.690753,58.224859,287.865061,311.857257,302.996568,296.391643,289.918839,285.908268,269.140061,116.734816,76.283769,60.815167,51.92161,253.293172,288.922562,287.500154,284.59359,279.906882,268.486437,239.637467,75.812881,134.306649,64.445457,61.936778,1260.997761,227.115233,545.549801,539.364653,526.323408,501.343133,457.263717,400.435542,301.492371,1261.920877,1261.568817,231.390755,110.821166,47.872586,39.187948,37.020291,254.565258,1260.734182,1261.129521,1261.788752,1260.47066,1260.470701,1260.690254,1260.207386,2.529136,2.479511,2.517619,2.458409,2.481463,2.568844,-0.000363,-0.000822,-8.28E-05,0,
55,268.52276,298.615064,292.52315,288.150447,277.446655,263.808368,237.107322,150.87447,75.065567,61.800953,58.151272,287.901992,311.783903,302.923048,296.170616,289.771156,285.908268,269.065593,117.144609,76.283769,60.85194,51.847751,253.105809,288.774795,287.42622,284.482592,279.610287,268.188528,239.788213,75.849537,134.118636,64.445457,61.973536,1260.997761,226.963712,545.478178,539.185524,526.07254,500.911989,456.617434,399.893612,301.345199,1261.920877,1261.568817,231.428582,110.932501,47.946635,39.113371,37.020291,254.490323,1260.734182,1261.129521,1261.788752,1260.47066,1260.470701,1260.690254,1260.207386,2.546076,2.487447,2.512431,2.469549,2.496114,2.582427,-0.000363,-0.000822,-8.28E-05,0,
56,268.373947,298.725577,292.412442,288.002677,277.372482,263.547266,237.107322,150.87447,74.992232,61.654019,58.188066,287.791197,311.563832,302.73924,296.207455,289.771156,286.056076,269.177293,117.144609,76.357085,60.815167,51.92161,252.993384,288.663964,287.167436,284.223579,279.276578,268.002316,239.938949,75.922848,134.193839,64.408736,61.978991,1261.004127,226.931452,545.411868,539.08336,525.898663,500.270555,456.227803,399.971237,301.681786,1261.927246,1261.575185,231.661147,110.678237,47.915108,39.193484,37.100571,254.495882,1260.740547,1261.135888,1261.79512,1260.477025,1260.477066,1260.69662,1260.21375,2.547603,2.484548,2.511515,2.475806,2.494893,2.579222,-0.000363,-0.000975,6.98E-05,0,
57,268.294027,298.683291,292.185554,287.775538,277.144461,263.243305,236.875319,150.868859,74.950139,61.722048,58.10903,287.564124,311.301637,302.513216,296.017803,289.618001,285.976701,269.246249,116.841057,76.388318,60.846499,51.916144,252.76297,288.362928,287.088024,284.10709,279.011509,267.549835,239.82032,75.954078,134.225875,64.366579,61.821046,1260.991395,226.95809,545.293807,538.929428,525.708832,499.577119,456.109433,399.815987,301.781236,1261.914508,1261.56245,231.574275,110.110695,47.867089,39.182412,37.126844,254.409827,1260.727817,1261.123155,1261.782384,1260.464296,1260.464337,1260.683889,1260.201022,2.538446,2.475695,2.520519,2.468023,2.496419,2.574643,-0.000363,-0.000975,-0.000388,0,
58,268.15071,298.578226,292.080294,287.670165,277.07577,262.950351,236.729946,151.026173,74.918898,61.76422,58.114478,287.311033,311.086968,302.334829,295.802203,289.512692,285.797407,269.102827,116.436847,76.430402,60.888712,51.884681,252.656076,288.294499,286.982576,284.112566,278.905738,267.257322,239.863582,75.886193,133.968239,64.261846,61.826501,1260.997761,226.887948,545.191685,538.827263,525.499111,498.939859,455.863419,399.604563,302.191349,1261.920877,1261.568817,231.163779,109.189038,47.946635,39.225235,37.281837,254.340446,1260.734182,1261.129521,1261.788752,1260.47066,1260.470701,1260.690254,1260.207386,2.561948,2.504847,2.503122,2.457646,2.489399,2.579985,-5.79E-05,-0.000822,-8.28E-05,0,
59,267.927453,298.394027,291.932661,287.448468,277.038678,262.614519,236.729946,151.177885,74.698895,61.580549,58.114478,287.015506,310.793485,302.150989,295.61798,289.364988,285.575671,269.028358,116.250642,76.357085,60.925483,51.884681,252.693557,288.035844,286.908629,284.075561,279.05408,266.921998,240.051996,75.812881,133.817855,64.335292,61.784286,1260.991395,226.882326,545.043125,538.571164,525.386273,498.398926,455.750375,399.346269,302.222675,1261.914508,1261.56245,230.8555,108.849873,47.904114,39.182412,37.238932,254.185,1260.727817,1261.123155,1261.782384,1260.464296,1260.464337,1260.683889,1260.201022,2.541803,2.490805,2.509836,2.471686,2.479936,2.561213,9.47E-05,-0.000822,6.98E-05,0,
60,267.666959,298.24666,291.821931,287.300661,276.853212,262.353283,236.616722,151.291675,74.625561,61.47034,58.040887,287.126332,310.610046,302.00391,295.433746,289.106488,285.390878,268.804939,116.287881,76.393744,60.962254,51.958539,252.656076,287.961938,286.871654,283.779499,278.794476,266.474827,240.014314,75.99616,133.592302,64.298569,61.71622,1260.997761,226.736414,544.869378,538.468998,525.069025,497.868445,455.935231,399.098693,301.234816,1261.920877,1261.568817,231.012451,109.151961,47.798533,39.187948,37.207116,254.228032,1260.734182,1261.129521,1261.788752,1260.47066,1260.470701,1260.690254,1260.207386,2.554623,2.488211,2.508921,2.469702,2.483447,2.578154,-5.79E-05,-0.000975,-8.28E-05,0,
61,267.677983,298.073342,291.611382,287.237694,276.678716,262.215042,236.59015,151.15118,74.526412,61.628164,58.088579,287.285033,310.51084,301.867712,295.334109,289.043559,285.180057,268.667,116.373383,76.33128,60.973137,52.006398,252.667171,288.04678,286.808645,283.605398,278.657093,266.299511,239.761683,76.11698,133.565842,64.30944,61.679458,1260.997761,226.774298,544.690318,538.289863,524.889819,497.511179,456.150665,398.809605,299.909931,1261.920877,1261.568817,231.504236,109.003662,47.687445,39.15066,37.319196,254.377916,1260.734182,1261.129521,1261.788752,1260.47066,1260.470701,1260.690254,1260.207386,2.552334,2.487142,2.515178,2.470312,2.489856,2.574643,-0.000363,-0.000975,-8.28E-05,0,
62,267.566335,297.778573,291.50064,287.12683,276.567423,261.953762,236.476919,150.771922,74.526412,61.664899,58.198962,287.211154,310.254005,301.647073,295.113007,288.858897,284.958271,268.629759,116.075476,76.33128,60.936366,51.969471,252.554724,287.972875,286.697716,283.420331,278.32326,265.926776,239.384797,76.080324,133.265152,64.272717,61.679458,1260.997761,226.660644,544.54707,538.110728,524.603084,497.261056,455.863419,398.448225,298.658158,1261.920877,1261.568817,231.806827,108.670034,47.50228,39.113371,37.244477,254.452855,1260.734182,1261.129521,1261.788752,1260.47066,1260.470701,1260.690254,1260.207386,2.541193,2.492942,2.511515,2.473822,2.476884,2.559534,-0.000363,-0.000669,-8.28E-05,0,
