s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C
 2.4600097E+002, 6.2012020E-002, 1.1781008E+003, 3.2710276E+003, 1.3760201E-005, 5.5024505E-004, 1.1649189E-006, 2.0707349E-009, 5.6820922E+000, 1.3361852E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8236239E-010, 2.5766015E-001, 2.3556404E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4325281E-001,-1.7196445E+000,-9.6557182E-001,-1.5188764E+000,-5.4493681E-002, 1.3746682E+000,-7.3388016E-001,-6.9901121E-001,-2.3562283E-005, 4.0014800E-001, 2.2262286E-001, 1.4055415E+000, 1.3729414E+000, 1.0716767E+000,-5.4456985E-001,-6.1364806E-001, 6.3290691E+001, 2.4847506E+001, 2.0609829E+001, 2.0317739E+001, 6.3797096E+001, 1.0927490E+002, 5.7196331E+001, 3.8316235E+001, 2.7652381E-005, 2.7872000E-005, 2.0411810E-005, 2.7022021E-005, 2.6032951E-005, 2.6014126E-005, 2.5967056E-005, 2.3664446E-005, 8.2348993E-007, 5.1368506E-006, 1.7936374E-005,-8.8607112E-006,-1.1000370E-006,-2.5666156E-007, 5.9274026E-007, 3.8601183E-006, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-5.1917844E+000,-5.8326726E+000,-5.9298429E+000,-5.6582961E+000,-3.7450080E+000,-5.2733335E+000,-3.1757150E+000, 2.0092895E+000,-6.1126980E-006, 1.9164703E+000, 1.9922053E+000, 2.7795727E+000, 3.2886004E+000, 6.6320810E+000, 4.0657797E+000, 4.1099644E-001, 3.4631482E+002, 3.7905148E+002, 3.8460413E+002, 3.4253677E+002, 3.9847437E+002, 3.7887616E+002, 3.2398813E+002, 3.3054443E+002
 2.4630248E+002, 8.4337622E-002, 9.8699847E+002, 3.4493923E+003, 7.2348463E-005, 4.6186332E-004, 2.6652604E-006, 6.9316699E-009, 1.2220908E+000, 2.1641883E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7511765E-006, 5.2102469E-002, 7.7502500E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5145804E-001,-1.4954146E+000,-1.0510901E+000, 9.3147215E-003, 1.6900048E+000, 8.8578850E-001,-1.3689013E+000,-7.8086668E-001,-3.2574533E-006, 4.3761334E-001, 6.6127825E-001, 1.6247333E+000, 6.7754412E-001, 1.0682079E+000,-5.0677252E-001,-1.2368325E-001, 3.7889107E+001, 2.2482542E+001, 2.0425817E+001, 8.0127319E+001, 1.4550188E+002, 1.1060282E+002, 6.1794846E+001, 3.5207565E+001,-2.2710596E-005,-2.2606520E-005,-1.5939238E-005,-2.3546303E-005,-2.4789570E-005,-2.5789010E-005,-2.6983007E-005,-2.5325926E-005,-4.8549958E-007,-3.8281946E-006,-1.3565645E-005, 7.9204437E-006, 1.7459632E-006, 9.4579008E-007, 1.9391422E-007,-1.8322329E-006, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-4.7793493E+000,-6.2401032E+000,-5.7611732E+000,-5.7079349E+000,-4.6777043E+000,-5.1384811E+000,-2.3738210E+000, 1.7222918E+000, 2.0332713E-005, 4.4182187E-001, 1.1613877E+000, 3.3530631E+000, 3.9998376E+000, 6.1355605E+000, 3.5783818E+000,-9.3068015E-003, 3.6777444E+002, 3.7203372E+002, 3.6446329E+002, 3.4903622E+002, 3.6834995E+002, 3.6341589E+002, 3.2676096E+002, 3.1261847E+002
 2.4660027E+002, 5.2338064E-002, 7.8742010E+002, 4.0471826E+003, 6.7524496E-005, 2.9048620E-004, 1.5146406E-007, 3.2830341E-010, 3.0674165E-001, 5.1622652E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5888288E-008, 2.7386418E-003, 1.6697439E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9512048E-001,-1.3303770E+000,-7.1133137E-001,-5.4785949E-001, 5.3683317E-001,-1.3024267E+000,-1.7431529E+000,-5.2021426E-001, 1.5778953E-005, 8.3788139E-001, 7.8424233E-001, 1.7499367E+000, 7.7747858E-001, 2.0609321E-002,-4.9045613E-001,-5.1712728E-001, 2.7539663E+001, 2.0871782E+001, 6.3236729E+001, 1.1736001E+002, 1.1575026E+002, 4.2199402E+001, 2.7425688E+001, 3.3299553E+001, 2.8611174E-005, 2.9427516E-005, 2.1573134E-005, 2.7980619E-005, 2.5775542E-005, 2.5182037E-005, 2.5445246E-005, 2.5711213E-005, 1.6078765E-007, 4.9350756E-006, 1.9546227E-005,-1.0019948E-005,-1.0017691E-006,-1.1774422E-007, 7.1883767E-007, 8.5807214E-006, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-4.9016447E+000,-6.1519213E+000,-6.3160219E+000,-5.1466079E+000,-5.6660600E+000,-4.9779043E+000,-4.2352548E+000,-1.1008483E+000,-4.2657857E-006, 2.1540678E+000, 3.1702991E+000, 2.6555693E+000, 5.6073031E+000, 5.2542667E+000, 5.2775898E+000, 1.1768217E+000, 3.7155328E+002, 3.8274106E+002, 3.7550415E+002, 3.6046320E+002, 3.5395883E+002, 3.4445499E+002, 3.2918332E+002, 3.2298300E+002
 2.4690076E+002, 2.8326157E-002, 6.0022626E+002, 4.0409285E+003, 4.9267368E-005, 9.3200149E-005, 7.4621420E-007, 0.0000000E+000, 2.0616481E-001, 2.4539049E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8727537E-011, 5.7928025E-004, 3.3183160E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5502342E-002,-4.7829652E-001,-7.5041574E-001,-1.8679926E+000,-1.3066316E+000,-1.7274572E+000,-1.4884607E+000,-1.1912712E+000, 1.9572357E-005, 7.7415735E-001, 9.1432148E-001, 4.5586210E-001, 3.0427015E-001,-1.8537055E-001,-1.8767266E-002, 3.5166746E-001, 2.4658449E+001, 5.4257046E+001, 7.2521217E+001, 3.0153473E+001, 3.8512245E+001, 2.1132622E+001, 2.1108435E+001, 2.2947697E+001,-4.4276971E-005,-4.6670662E-005,-3.5923782E-005,-4.6695051E-005,-4.4055949E-005,-4.3653599E-005,-4.3532833E-005,-4.0880230E-005,-4.8187110E-007,-8.0516984E-006,-3.2552922E-005, 1.6798009E-005, 1.9920917E-006, 6.1907667E-007, 7.3406675E-008,-3.1961813E-006, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-5.9670506E+000,-5.9504552E+000,-5.5153580E+000,-6.2450647E+000,-5.1903181E+000,-5.3454394E+000,-1.7809906E+000, 1.7938911E+000, 1.7695497E-006, 2.7560620E+000, 3.4799321E+000, 3.9665811E+000, 4.7610617E+000, 5.7926874E+000, 3.4870164E+000, 5.8155835E-001, 3.8349301E+002, 3.6193805E+002, 3.5994205E+002, 3.5177121E+002, 3.5679407E+002, 3.6600421E+002, 3.4634891E+002, 3.1046091E+002
 2.4720125E+002, 1.5842699E-002, 4.0975522E+002, 4.1464590E+003, 2.4409253E-005, 2.9073961E-004, 7.6800109E-007, 0.0000000E+000, 2.6573349E-002, 5.6415402E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9271749E-004, 2.5167898E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0440861E-001,-2.4564271E-001,-6.0042274E-001,-1.0664802E+000,-1.0257790E+000,-1.6517220E+000,-1.6677607E+000,-1.3958639E+000, 2.8881554E-005, 3.0956757E-001,-2.6870668E-001,-2.4763615E-001,-2.8116804E-001,-5.1428601E-002,-9.8499350E-002, 6.9308631E-002, 5.4117565E+001, 4.8689919E+001, 2.5627756E+001, 2.1180731E+001, 2.0310530E+001, 2.0304745E+001, 2.0704039E+001, 2.2427286E+001, 3.3159857E-005, 3.3903110E-005, 2.5541694E-005, 3.1543972E-005, 2.8605471E-005, 2.7897699E-005, 2.7211472E-005, 2.3934728E-005, 4.9860176E-007, 6.5511913E-006, 2.5070958E-005,-1.2809923E-005,-1.7287736E-006,-8.3542619E-007,-1.1040626E-006,-4.1600688E-006, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-6.2037306E+000,-6.2328277E+000,-5.8954859E+000,-5.7982373E+000,-4.9491963E+000,-4.2235889E+000,-2.7713511E+000,-6.2626582E-001,-9.0953827E-006, 1.9202824E+000, 1.6218859E+000, 3.5696125E+000, 4.2064595E+000, 5.7637310E+000, 3.8455107E+000, 4.8713574E-001, 3.8733716E+002, 3.5828519E+002, 3.3992230E+002, 3.1220285E+002, 3.5346609E+002, 3.6417993E+002, 3.2245398E+002, 3.0034167E+002
 2.4750013E+002, 1.8071322E-002, 5.2631354E+002, 3.6508953E+003, 7.3260730E-006, 4.9606303E-004, 1.6279932E-005, 0.0000000E+000, 1.6068640E-001, 5.1581306E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3634259E-005, 1.8530156E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5848312E+000, 3.5917157E-001,-6.5429831E-001,-1.5292054E+000,-1.6528910E+000,-1.4777828E+000,-1.8429017E+000,-1.3651994E+000, 3.3955948E-005,-3.1689227E-001,-2.9422888E-001, 1.1092141E-001, 7.6114498E-002,-2.0274283E-001, 1.0590542E-001, 1.3534521E-001, 2.1745813E+002, 1.2493156E+002, 3.4221149E+001, 2.0260567E+001, 2.0227743E+001, 2.0239162E+001, 2.0582228E+001, 2.2522875E+001, 1.1250454E-006, 6.7075689E-007, 4.1688065E-007,-2.3099038E-007,-1.1375244E-006,-2.0753560E-006,-4.6560449E-006,-8.5077136E-006, 1.4307882E-007, 1.8907957E-007, 5.4804252E-007,-4.2758643E-007, 2.9652869E-009, 3.4159339E-007, 8.9426948E-007,-1.7695065E-006, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-5.4570346E+000,-6.2977729E+000,-5.8430710E+000,-5.7966518E+000,-4.5804687E+000,-4.9917159E+000,-1.1182764E+000,-4.5308152E-001, 5.8524051E-006, 1.2719651E+000, 1.4765431E+000, 3.9142516E+000, 3.8130741E+000, 6.0065603E+000, 2.8135805E+000, 5.1920470E-002, 3.6503192E+002, 3.5830484E+002, 3.6586505E+002, 3.1483203E+002, 3.3399142E+002, 3.1463235E+002, 3.0169458E+002, 2.9961288E+002
 2.4780184E+002, 2.1702265E-002, 5.4095593E+002, 3.2869951E+003, 4.7139029E-006, 1.7649849E-004, 7.9059755E-006, 0.0000000E+000, 4.7114942E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5316643E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9546593E+000,-2.5556830E-001,-5.5439156E-001,-1.8585800E+000,-1.4343930E+000,-1.6975049E+000,-1.8665836E+000,-1.2418184E+000,-6.5444816E-005,-8.8468200E-001,-1.5445951E-001, 2.7960479E-001, 3.9984789E-002, 1.3482659E-001, 1.7293677E-001, 1.8133634E-001, 1.4501036E+002, 9.9205116E+001, 5.8928978E+001, 2.0232883E+001, 2.0235861E+001, 2.0246492E+001, 2.0597000E+001, 2.2771505E+001, 8.1230464E-006, 8.8347570E-006, 6.5886352E-006, 9.1534148E-006, 9.2021710E-006, 9.7184120E-006, 1.1246333E-005, 1.2923631E-005, 6.8653683E-009, 8.8698465E-007, 4.0042851E-006,-1.7430585E-006,-2.7329540E-007,-4.8962340E-007,-1.2030364E-006,-8.5772604E-007, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-5.0741615E+000,-6.7550635E+000,-5.5599027E+000,-5.2530804E+000,-4.4325886E+000,-1.8445936E+000,-9.6324486E-001, 2.1524889E+000,-7.2139042E-006, 1.2081217E+000, 1.5090686E+000, 3.1497827E+000, 4.2303214E+000, 3.1850624E+000, 3.4365270E+000, 9.3320068E-003, 3.5289633E+002, 3.6555582E+002, 3.7350378E+002, 3.0826770E+002, 3.5072745E+002, 3.7256158E+002, 3.4348740E+002, 3.1839798E+002
 2.4810202E+002, 2.1079196E-002, 4.4853989E+002, 3.2210305E+003, 1.3981790E-005, 2.2240974E-004, 8.3343031E-007, 0.0000000E+000, 5.3524217E-003, 3.8998186E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2201723E-004, 1.4204157E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4092116E+000,-1.5422317E+000,-6.3075107E-001,-1.9308816E+000,-1.8798892E+000,-1.8077652E+000,-2.0400550E+000,-1.4725220E+000, 9.5518044E-006, 5.8084893E-001, 2.6354277E-001,-4.7338214E-002, 1.3902183E-001,-9.1462128E-002,-1.8724732E-002, 6.2121253E-002, 9.5705109E+001, 3.9099789E+001, 2.8617996E+001, 2.0219625E+001, 2.0207991E+001, 2.0230684E+001, 2.0540558E+001, 2.2613173E+001,-3.0661133E-006,-2.8944266E-006,-1.7547248E-006,-2.3815596E-006,-2.1004778E-006,-2.0387233E-006,-1.8239240E-006,-4.6828561E-007,-2.1162563E-008, 6.5500295E-008,-2.4368615E-007, 6.4279283E-007, 6.3623128E-007, 8.9425708E-007, 2.0539499E-006, 9.4921543E-006, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-6.1478825E+000,-6.7565846E+000,-6.1742253E+000,-4.7006817E+000,-2.9199920E+000,-2.4372056E+000, 1.2414915E-001, 3.7574358E+000, 6.0041248E-006, 1.6539127E+000, 2.3547587E+000, 3.0748999E+000, 4.0350652E+000, 4.4069738E+000, 3.1668210E+000, 4.6079919E-002, 3.5774008E+002, 3.4693924E+002, 3.2945764E+002, 3.3271753E+002, 3.7327420E+002, 3.3939545E+002, 3.0593466E+002, 2.9986752E+002
 2.4840233E+002, 3.1691559E-002, 5.6383459E+002, 3.4922625E+003, 4.7140296E-005, 2.1652415E-005, 3.3799560E-007, 0.0000000E+000, 5.9181065E-003, 8.4992976E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9241206E-005, 1.1999795E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6614777E-003,-1.4548513E+000,-1.6914913E-001,-2.0145884E+000,-2.0804968E+000,-2.2559164E+000,-2.0911453E+000,-1.6830541E+000,-9.0889425E-006, 2.8094378E-001,-8.1362873E-002, 1.5745053E-002, 2.5600654E-001, 1.0152328E-002, 1.8545409E-001, 1.6415609E-001, 7.4622124E+001, 4.1577820E+001, 2.7441330E+001, 2.0211252E+001, 2.0188911E+001, 2.0208513E+001, 2.0533972E+001, 2.2564533E+001,-2.0606873E-005,-2.3093424E-005,-1.8459101E-005,-2.4477487E-005,-2.3504326E-005,-2.3644347E-005,-2.4362713E-005,-2.4632298E-005, 1.5382004E-007,-3.2238768E-006,-1.5044739E-005, 8.1089374E-006, 1.1357048E-006, 4.0666751E-007,-1.3383000E-006,-1.4344095E-005, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-6.3654237E+000,-7.0893602E+000,-5.4177957E+000,-6.1411490E+000,-3.1495383E+000,-2.7297080E+000,-1.0950543E+000, 2.0320258E+000,-1.1742832E-005, 2.5364959E+000, 2.8549299E+000, 4.8005147E+000, 4.7130513E+000, 3.8981860E+000, 2.6796002E+000, 2.1714152E-001, 3.5589752E+002, 3.2140997E+002, 2.9922626E+002, 3.2970990E+002, 3.2326486E+002, 3.0559692E+002, 2.9964212E+002, 3.1071738E+002
 2.4870215E+002, 2.9776391E-002, 7.9854785E+002, 2.8002053E+003, 2.4476436E-005, 1.5853221E-006, 2.8351586E-009, 0.0000000E+000, 5.2853813E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2048667E-005, 1.3451028E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5462807E-001,-8.6032140E-001,-2.6255958E-002,-2.0255165E+000,-2.0509019E+000,-2.0698552E+000,-2.1080074E+000,-1.6740729E+000, 6.7440698E-005, 3.9301324E-001,-2.6072150E-001, 3.4521833E-002, 2.1045761E-002, 3.2059193E-002,-9.2307210E-002, 5.2042522E-002, 1.0955824E+002, 5.6396526E+001, 2.6571087E+001, 2.0198599E+001, 2.0184772E+001, 2.0207970E+001, 2.0445646E+001, 2.2396847E+001, 1.1672503E-005, 1.1951345E-005, 8.7166181E-006, 1.1173928E-005, 9.7162674E-006, 8.6133450E-006, 6.7328269E-006, 5.2586288E-006, 2.0705278E-007, 2.3847049E-006, 8.5704933E-006,-4.7600433E-006,-8.9235806E-007,-6.1241269E-007,-1.0008318E-006,-1.0086525E-006, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-5.7891412E+000,-6.6591978E+000,-5.9075441E+000,-5.1214437E+000,-4.7242751E+000,-3.6967499E+000,-1.2381712E+000, 1.3886091E+000,-9.2600994E-006, 1.4651997E+000, 2.4623539E+000, 1.6415213E+000, 5.2003312E+000, 4.9574494E+000, 4.4809241E+000, 8.6586392E-001, 3.5678427E+002, 2.9887317E+002, 3.1256177E+002, 3.6574121E+002, 3.5555316E+002, 3.3329230E+002, 2.9108511E+002, 3.0632523E+002
 2.4900150E+002, 1.4245248E-001, 1.3762698E+003, 2.3784258E+003, 4.6896104E-005, 4.3259632E-007, 4.7831250E-009, 0.0000000E+000, 2.1586518E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2001562E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4799677E+000,-1.0010730E+000,-4.5164964E-001,-2.0547485E+000,-2.0037901E+000,-2.3137856E+000,-1.8915944E+000,-1.5682062E+000, 2.7209084E-005,-2.0995434E-002, 1.2612365E-001,-1.3392530E-001,-8.3737865E-002, 4.4178911E-003,-1.1035326E-001, 2.3734193E-001, 1.9503181E+002, 8.0857430E+001, 4.5011242E+001, 2.0192976E+001, 2.0182650E+001, 2.0183895E+001, 2.0482920E+001, 2.2424227E+001, 2.8824732E-007,-4.9608195E-010, 3.8476895E-008, 4.7877495E-007, 6.9798966E-007, 4.6048447E-007,-1.1923908E-007,-1.1612176E-007, 1.9461818E-007, 1.7212272E-007,-6.6331495E-008, 5.8572931E-007, 7.6609803E-007, 1.1608057E-006, 2.3385280E-006, 8.0537357E-006, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-3.9229269E+000,-5.9217496E+000,-5.8957343E+000,-6.0348096E+000,-3.3103359E+000,-3.9163084E+000,-1.2629045E+000, 2.6985483E+000,-6.2397169E-007,-3.0002009E-002, 1.6825178E+000, 2.7671564E+000, 2.8798187E+000, 4.4047222E+000, 1.9093747E+000, 1.0832666E+000, 3.5443280E+002, 3.1222989E+002, 2.8315417E+002, 3.0045181E+002, 3.4970520E+002, 3.4056116E+002, 3.1264175E+002, 3.0628845E+002
 2.4930158E+002, 5.2650783E-002, 1.2783486E+003, 2.3770330E+003, 2.3342228E-004, 2.4818967E-006, 3.1394645E-009, 0.0000000E+000, 2.7464516E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9281844E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6068598E-002,-1.5148164E+000,-6.0364777E-001,-2.0534797E+000,-2.0224302E+000,-2.1973455E+000,-1.8818964E+000,-1.4603530E+000,-2.6524231E-005, 5.3886616E-001, 2.4777678E-001,-5.4064486E-003, 3.0090041E-002, 4.3654781E-002,-7.5103916E-002, 1.8679540E-001, 1.7652512E+002, 4.1416241E+001, 3.2661129E+001, 2.0224384E+001, 2.0192711E+001, 2.0206097E+001, 2.0486834E+001, 2.2372446E+001,-6.6183220E-006,-6.7438809E-006,-5.2813016E-006,-7.3866431E-006,-8.1929857E-006,-9.3107192E-006,-1.1666074E-005,-1.4130234E-005,-2.9448591E-007,-6.4747377E-007,-2.6532412E-006, 1.4401234E-006, 6.8914949E-007, 8.3222113E-007, 6.9660507E-007,-4.1319654E-006, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-3.3819270E+000,-6.2738919E+000,-5.4103336E+000,-5.6693506E+000,-4.0286431E+000,-4.5206852E+000,-1.1847141E+000, 3.0274715E+000, 5.5228775E-006,-3.4391209E-001, 8.8275605E-001, 3.2842793E+000, 4.1971102E+000, 6.5972629E+000, 3.9674501E+000,-5.5607605E-001, 3.3415015E+002, 3.0021332E+002, 2.5381859E+002, 2.6905670E+002, 3.1456973E+002, 3.2087482E+002, 3.0976965E+002, 3.1899664E+002
 2.4960103E+002, 4.4628602E-002, 1.5504412E+003, 3.0281111E+003, 1.2955128E-004, 1.3685216E-005, 1.3073951E-009, 0.0000000E+000, 4.9469307E-001, 6.4605572E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4989248E-003, 4.2530168E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1491574E-001,-1.1456552E+000,-3.6157280E-001,-1.6395793E+000,-1.8927991E+000,-1.7256348E+000,-1.5306243E+000,-1.0837717E+000, 2.4873156E-005, 3.5853453E-002, 3.1334507E-001, 1.2099905E-001,-1.9724531E-002,-1.9954444E-001,-9.5533863E-002, 1.4199565E-001, 1.8427451E+002, 4.4327492E+001, 2.7639044E+001, 2.0221283E+001, 2.0196547E+001, 2.0212469E+001, 2.0524786E+001, 2.2434050E+001,-7.9151891E-005,-8.3823623E-005,-6.3758613E-005,-8.3611354E-005,-7.9314501E-005,-7.8979378E-005,-7.9560567E-005,-7.4013609E-005,-2.5986557E-007,-1.4336379E-005,-5.8057885E-005, 3.0839929E-005, 3.9700617E-006, 1.1102289E-006,-1.1011482E-006,-9.5855357E-006, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-5.7258391E+000,-6.7071552E+000,-4.8104272E+000,-5.3961291E+000,-4.6812029E+000,-4.6513309E+000,-1.3605196E+000, 1.5404358E+000, 1.2680065E-005, 2.4419558E+000, 2.6200464E+000, 4.2561121E+000, 5.7828631E+000, 7.1744900E+000, 3.8507259E+000, 8.0362238E-002, 3.2020755E+002, 3.0809070E+002, 2.8480081E+002, 3.8032541E+002, 4.3084708E+002, 3.9724173E+002, 3.3720593E+002, 3.1436169E+002
 2.4990106E+002, 1.4965275E-001, 1.5861351E+003, 3.4134475E+003, 7.6036311E-005, 5.8013120E-006, 2.6673146E-009, 0.0000000E+000, 3.5548692E+000, 7.8504781E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4488706E-003, 2.4906067E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8194089E+000, 1.1794809E+000,-4.7180477E-001,-1.5330228E+000,-1.5474256E+000,-1.6164415E+000,-1.0989095E+000,-5.4510731E-001, 1.9459960E-005,-1.0879358E+000,-4.8112687E-001, 1.3404329E-001, 7.2962470E-002, 3.5659373E-002, 2.6325000E-002, 9.0388339E-003, 1.9652124E+002, 1.5512114E+002, 6.3383324E+001, 2.0246191E+001, 2.0220798E+001, 2.0246473E+001, 2.0711901E+001, 2.2439157E+001, 6.5262662E-005, 6.9207294E-005, 5.3336360E-005, 6.8336412E-005, 6.3814361E-005, 6.3746236E-005, 6.5757900E-005, 6.4283420E-005, 3.7848349E-007, 1.0614705E-005, 4.5428184E-005,-2.3181956E-005,-2.7486401E-006,-1.2864399E-006,-8.8085164E-007, 4.9111522E-006, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-4.1198230E+000,-6.5968661E+000,-6.0696168E+000,-4.9618073E+000,-2.8039794E+000,-2.2723057E+000, 3.9715961E-001, 2.2915952E+000, 8.1997757E-007, 8.6243218E-001, 1.8927206E+000, 2.9679399E+000, 4.5768442E+000, 4.6394467E+000, 2.3152347E+000, 1.1155844E+000, 3.2707700E+002, 3.3586444E+002, 3.2500534E+002, 4.1389673E+002, 3.8742480E+002, 3.5916647E+002, 3.1147495E+002, 3.0122144E+002
 2.5020088E+002, 9.6090809E-002, 2.0477174E+003, 2.5366487E+003, 2.0321256E-003, 5.0238843E-005, 2.8196551E-010, 0.0000000E+000, 1.3774130E+000, 4.1799390E-007, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0438414E-002, 1.1181814E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4710294E+000, 1.6298219E+000,-4.7657573E-001,-1.8598635E+000,-1.7198005E+000,-1.8843006E+000,-1.1714584E+000,-4.5459330E-002, 7.9329475E-005,-5.6373602E-001, 2.8252751E-001,-8.6816892E-002, 1.7473158E-001,-9.3249112E-002,-4.7323082E-002,-7.6303877E-002, 2.0693971E+002, 1.4424838E+002, 1.1892877E+002, 2.3907446E+001, 2.0211117E+001, 2.0224623E+001, 2.0728064E+001, 2.2962772E+001,-6.3254563E-005,-6.5797038E-005,-4.9604223E-005,-6.5566026E-005,-6.2572937E-005,-6.1988212E-005,-6.0857234E-005,-5.3903721E-005,-6.9130505E-007,-1.1626964E-005,-4.5166442E-005, 2.3337703E-005, 2.7260153E-006, 6.5044708E-007, 7.0873011E-007, 7.2945591E-006, 4.2291003E+002, 4.2875159E+002, 4.2912878E+002, 4.3075400E+002, 3.5928647E+002, 3.9133188E+002, 4.1542163E+002, 4.0491357E+002,-6.5331035E+000,-6.0170431E+000,-6.1084018E+000,-6.2321568E+000,-4.5931997E+000,-3.0566089E+000,-8.2532698E-001, 1.9551945E+000,-1.2742817E-005, 2.0730398E+000, 2.6998637E+000, 3.1696730E+000, 3.9079945E+000, 3.8671088E+000, 2.3439760E+000, 4.4033444E-001, 2.9538110E+002, 3.0801535E+002, 3.4625937E+002, 4.1897330E+002, 4.1459811E+002, 3.6736230E+002, 3.2282043E+002, 2.9228940E+002
