Time,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
623,0.3864129,0.5331185,0.4506349,0.3351752,0.2097307,0.2009607,0.4817178,0.4867922,0.4144911,0.4437399,0.2708878,0.1473178,-661.1752922,30.1870174,29.2102451,26.7664223,24.6204147,23.9159775,22.2862682,20.616724,19.7658978,19.5393486,18.8778133,18.414835,18.2920513,53.7813759,43.7160759,53.6941223,48.5193062,42.9166565,39.7328262,35.4411392,33.4794159,32.0893631,31.6747971,31.0219631,17.5401382,53.0376434,51.0366745,49.5563278,3321.119385,3319.557617,33.0276909,31.2034874,31.3987007,30.6962185,19.9977074,44.6302605,50.929554,44.122612,38.9750938,35.0054626,32.6860924,31.4302616,26.6952133,27.7606602,28.0075874,21.4011784,22.0080681,20.7074051,0,10
624,0.3875978,0.5409655,0.4148133,0.296072,0.2307084,0.1712714,0.5036544,0.4117334,0.4185601,0.3981936,0.2800176,0.129863,-661.1752922,30.0075302,29.1529255,26.7482376,24.5832882,23.9030437,22.2323875,20.5407619,19.7510262,19.4875832,18.8564682,18.3858662,18.2771645,53.7473907,43.7646942,53.6128578,48.2773552,42.8648949,39.6876488,35.3673401,33.4576073,32.0735359,31.6435642,30.9993477,17.6587543,52.912838,50.9268036,49.4974442,3321.118897,3319.557129,32.9968758,31.1726093,31.3764687,30.6750984,20.0173893,44.8811951,50.8973389,43.924839,38.8855019,35.1589584,32.6316185,31.3952656,26.3844223,27.6263103,28.1621361,21.4140129,22.0152073,20.7836018,0,10
625,0.3842801,0.5263538,0.4518648,0.317996,0.2106139,0.1729377,0.5006287,0.4952363,0.4127007,0.3694188,0.2297196,0.1405739,-661.1752922,29.8964462,29.1411419,26.7288742,24.5116959,23.8586521,22.2231846,20.5357246,19.7125702,19.4726505,18.809618,18.3416367,18.2622318,53.7107773,44.2304916,53.5625534,48.142765,42.8164444,39.6483955,35.245575,33.4376335,32.0516663,31.6171646,30.9781971,17.4246979,52.8728676,50.7821312,49.4300117,3321.118897,3319.556885,32.8805161,31.1089916,31.3560696,30.644537,20.0294304,45.0674477,50.8654518,43.7678833,38.7764587,35.3726807,32.4618759,31.2989902,26.3850746,27.5737648,28.143549,21.42453,22.0010719,20.7189941,0,10
626,0.3648475,0.5120126,0.448175,0.3554631,0.223127,0.178921,0.5197917,0.4964091,0.4359755,0.2876985,0.2118829,0.0963023,-661.1752922,29.7968674,28.8824425,26.6474361,24.3589993,23.8258457,22.1687336,20.5415401,19.6819382,19.4556656,18.8070812,18.3238831,18.2593155,53.6751328,43.8765602,53.5039864,48.0561867,42.7112923,39.5974388,35.1925392,33.4013863,32.0435333,31.5849895,30.9538898,17.2657871,52.7962189,50.8062782,49.3764992,3321.119873,3319.558106,32.9755173,31.039217,31.3283882,30.6307487,20.0147457,44.9918404,50.8219719,43.7386398,38.5426331,35.482502,31.7982101,31.2540283,26.3447933,27.6538658,28.1104908,21.3851948,22.0061245,20.6124973,0,10
627,0.3496806,0.576142,0.4206555,0.3499003,0.2268809,0.2230004,0.4791964,0.5137665,0.4258843,0.3431105,0.2342845,0.0786889,-661.1752922,29.6464252,28.6096783,26.4673691,24.2860584,23.7952538,22.0967884,20.4964504,19.6201096,19.4416733,18.7953701,18.3323231,18.2384796,53.6136093,44.2217674,53.4346657,47.9828949,42.6581688,39.5453072,35.1330833,33.3800812,32.0304642,31.5444927,30.9156227,17.1528454,52.7575264,50.7523689,49.3284721,3321.117188,3319.555176,32.9485855,31.0734825,31.3066616,30.5887032,19.9958305,44.7884598,50.7499733,43.656559,38.3557243,35.3912163,31.5297165,31.2604809,26.3486366,27.7772808,28.1399746,21.3727455,22.0122604,20.5666523,0,10
628,0.357264,0.517695,0.4154283,0.3330483,0.2174593,0.1983098,0.3947277,0.5212723,0.400331,0.3483722,0.2250702,0.0774194,-661.1752922,29.4780807,28.3988552,26.3037071,24.3233871,23.7281284,21.9988689,20.4424343,19.5296078,19.4073334,18.7773838,18.3188877,18.2406349,53.5419464,44.1176262,53.3415184,48.032795,42.6788788,39.5026779,35.0090294,33.3559608,31.9672909,31.5409908,30.8952045,17.0351353,52.7175369,50.7056503,49.2587929,3321.116211,3319.554199,32.8667107,31.0508137,31.2892513,30.5521088,19.9668484,44.6773224,50.6984825,43.5969582,38.1424675,35.1967468,31.6659508,31.1889763,26.4557514,27.7364216,28.1206188,21.3824863,22.0037975,20.6670837,0,10
629,0.3586859,0.5241891,0.4206555,0.3346844,0.1964079,0.1942957,0.4799528,0.4696694,0.4348362,0.3917809,0.2179693,0.093208,-661.1752922,29.3553905,28.371727,26.2576332,24.3385296,23.6512909,21.9693146,20.345665,19.4851856,19.3621025,18.7587738,18.3223228,18.2322865,53.4855347,43.9303932,53.2665901,48.0294762,42.6007729,39.4527245,34.9843292,33.3061028,31.8948631,31.4963074,30.8606358,16.7207718,52.6699371,50.4926567,49.1896172,3321.117188,3319.555176,32.828846,31.0019646,31.2513123,30.525423,19.8844566,44.6427994,50.6046219,43.5148087,38.2033234,35.1218567,31.6595783,31.2408371,26.5191975,27.7915039,28.0844307,21.4177818,21.9950886,20.6659584,0,10
630,0.358212,0.4987538,0.4066651,0.354645,0.2219493,0.2082315,0.4718841,0.5135319,0.3685927,0.4457131,0.2265918,0.1153438,-661.1752922,29.2878914,28.1680222,26.2280521,24.2880974,23.5690174,21.9343204,20.3155613,19.493803,19.3292866,18.7457314,18.3381805,18.2500324,53.4227219,44.2560883,53.1852608,47.7529182,42.5615921,39.4141922,34.9692345,33.266613,31.8009071,31.398901,30.8304482,16.4515095,52.6303215,50.2976265,49.1136551,3321.116699,3319.554688,32.8936043,30.853756,31.2207546,30.5053768,19.7992687,44.1026573,50.5291023,43.2663193,37.8489037,35.2269783,31.8637714,31.3162308,26.2698593,27.7295246,28.1978149,21.409317,21.9896622,20.7246494,0,10
631,0.343045,0.5336597,0.3943658,0.3445011,0.2508766,0.1920236,0.4491911,0.4356584,0.4115614,0.4531123,0.2533047,0.1426367,-661.1752922,29.1755543,28.1037655,26.1886063,24.2459488,23.4817791,21.9368172,20.2789669,19.4875698,19.3458576,18.7220116,18.2969437,18.2396126,53.3587608,44.2247314,53.0972404,47.5255661,42.471405,39.3726501,34.9709549,33.2540855,31.8037548,31.323616,30.8032284,16.5351086,52.5703659,50.2860031,49.0587387,3321.116943,3319.554932,32.8990784,30.8821678,31.2044392,30.4762669,19.7269497,43.9342079,50.456871,43.1512566,37.7005005,35.3181953,32.0397339,31.3690453,26.310112,27.660717,28.2787228,21.3977795,21.9728241,20.6732712,0,10
632,0.3636626,0.5258126,0.3720735,0.3549722,0.2151039,0.2111095,0.4877693,0.4769407,0.424094,0.4136498,0.2364824,0.1343854,-661.1752922,29.1970558,28.2271042,26.1886463,24.232748,23.465538,21.9383755,20.2729359,19.4936867,19.3671913,18.7254753,18.2867146,18.2183666,53.2643776,43.341114,53.0193748,47.6797905,42.4401932,39.3346443,34.9537697,33.2297516,31.8417091,31.3567142,30.7701931,16.6908474,52.4843941,50.2446136,48.9966164,3321.115967,3319.553955,32.8601189,30.903635,31.1796761,30.4567547,19.7095203,43.9513359,50.3781776,43.2104225,37.6295815,35.4953384,32.0957146,31.3131142,26.2822075,27.7177162,28.2546349,21.3693638,21.9740028,20.6380234,0,10
633,0.2774008,0.5112008,0.4014379,0.3574264,0.250803,0.2206525,0.5283647,0.4926562,0.3990289,0.4024687,0.2215198,0.1202629,-661.1752922,29.3386497,28.1724834,26.3439541,24.2165298,23.4493084,21.9107533,20.2581825,19.4865208,19.3778896,18.7460499,18.3350735,18.2404671,53.13311,43.0385399,52.942997,47.803997,42.4357796,39.295166,34.9489517,33.2005539,31.842886,31.3732948,30.7544537,16.8420105,52.3914032,50.0981789,48.9289436,3321.115967,3319.553955,32.7874069,30.9202251,31.1428967,30.4654541,19.6996975,44.0197487,50.3057785,43.3328133,37.5310326,35.4695549,32.1055336,31.2838612,26.1904907,27.5491447,28.2573261,21.4069767,21.9721584,20.6661568,0,10
634,0.3641365,0.543942,0.4527872,0.336975,0.2244519,0.2135332,0.5157574,0.5100135,0.4374403,0.4202268,0.2481481,0.1224051,-661.1752922,29.2802448,28.1366081,26.4303875,24.18507,23.4416771,21.8735409,20.27141,19.493681,19.3512154,18.7452297,18.3331127,18.2559929,53.04636,43.0526085,52.8731499,47.6423531,42.4424171,39.2458763,34.9050789,33.1817474,31.8349438,31.3852558,30.7367249,16.7064476,52.3248901,50.0581741,48.8659782,3321.115479,3319.553711,32.7607155,30.9047527,31.1244202,30.4443359,19.7273636,44.0282364,50.2395401,43.3703117,37.2702332,35.5469933,31.8707867,31.286808,26.1515274,27.4509926,28.3387012,21.4239922,21.9717216,20.8330364,0,10
635,0.3537093,0.484142,0.4117385,0.331903,0.2402773,0.2121699,0.5195396,0.5123591,0.3817763,0.3815865,0.2347917,0.1405739,-661.1752922,29.1228313,27.8009281,26.3872814,24.1854,23.4030056,21.9186058,20.3161507,19.5167961,19.3534489,18.73036,18.315567,18.247961,53.0109024,43.4990349,52.7922363,47.7156906,42.394001,39.2081566,34.8990402,33.1663208,31.8078709,31.3863373,30.7246494,16.6264591,52.2557983,49.9456558,48.8107872,3321.115967,3319.553955,32.7224159,30.906208,31.1085892,30.4307499,19.7660561,43.9260178,50.1936531,43.3948059,37.4214821,35.4477348,31.898531,31.2026024,26.66992,27.2917118,28.440443,21.3598251,21.976223,20.8033962,0,10
636,0.3321438,0.5396126,0.4721585,0.312924,0.2247463,0.2086859,0.471632,0.5015694,0.4416721,0.3957272,0.2341999,0.1542203,-661.1752922,29.1409645,27.6444435,26.3408833,24.1559486,23.400034,21.8962975,20.3188667,19.5271091,19.3531265,18.7349796,18.3068771,18.2278748,52.9482346,43.3225327,52.7328339,47.5256119,42.3319206,39.1642036,34.8785019,33.1371269,31.7839012,31.3623524,30.7074165,16.6345119,52.1764679,49.9342461,48.7527428,3321.116455,3319.554443,32.7371025,30.8784561,31.0969944,30.4165173,19.8037148,43.7852554,50.1541519,43.4242363,37.3109665,35.2815437,31.8884468,31.1632099,26.786623,27.3283749,28.3575649,21.3720245,21.9656658,20.9020939,0,10
637,0.3096305,0.5114714,0.4314173,0.3404108,0.2399828,0.1853587,0.5031502,0.4884341,0.4263726,0.3728718,0.2247321,0.1523955,-661.1752922,29.22229,27.6776505,26.3148308,24.0814171,23.4394245,21.8856926,20.2756062,19.511549,19.3797512,18.748291,18.3171577,18.207737,52.9331245,43.2396431,52.646801,47.3313789,42.2593689,39.1228065,34.7908821,33.112011,31.7861671,31.3578548,30.6935139,16.485672,52.0952377,49.9690323,48.6876106,3321.116943,3319.554932,32.6808472,30.8675632,31.0594234,30.3871956,19.7999268,43.8807602,50.0835419,43.3532295,37.4159508,35.1733208,32.0296478,31.1944046,27.0096931,27.4800663,28.3926353,21.3898659,21.9766693,20.8812389,0,10
638,0.302047,0.5041655,0.4623191,0.3520272,0.2402773,0.2023997,0.5177746,0.4783481,0.3980523,0.3761604,0.245443,0.1473971,-661.1752922,29.2525482,27.8354588,26.3372574,24.0565853,23.4153309,21.8896275,20.2651196,19.4653568,19.3559399,18.7495728,18.3279514,18.2215614,52.811142,43.2412643,52.5664253,47.4875793,42.22155,39.0725899,34.7685509,33.0705185,31.7709122,31.3542385,30.6662121,16.4226151,52.0388832,49.9273605,48.6244583,3321.115723,3319.553955,32.6768608,30.8789787,31.0403919,30.3786831,19.7810783,44.0205956,50.0171318,43.3061447,37.6405678,35.1296463,32.1548157,31.2531567,27.2894402,27.6582718,28.2446098,21.3702793,21.9692287,20.8741722,0,10
639,0.3124742,0.5296008,0.4755408,0.3723151,0.2644937,0.2095948,0.5023937,0.4863231,0.3824273,0.4253241,0.2474718,0.1347027,-661.1752922,29.202301,27.9144821,26.2951527,24.0321903,23.3379059,21.8481274,20.2353325,19.4503689,19.3059559,18.7482567,18.3376617,18.227087,52.7320099,43.1652527,52.4801979,47.1218719,42.184906,39.0392151,34.7608833,33.0309639,31.7350769,31.3146152,30.6558857,16.5320816,51.956356,49.7655029,48.5506172,3321.114502,3319.552734,32.678936,30.8498592,31.0202961,30.3623371,19.8014088,44.0661125,49.9603882,43.3100624,37.704628,35.18153,32.2537498,31.2045155,27.5137234,27.8602715,28.2998562,21.3951435,21.9736023,20.9931107,0,10
640,0.3425711,0.5412361,0.4566307,0.353827,0.2508766,0.2279234,0.4865086,0.4701385,0.353456,0.3855327,0.2660694,0.1470004,-661.1752922,28.956152,27.8983574,26.1981621,24.0076847,23.2986107,21.798172,20.1617832,19.3976669,19.2824745,18.7384663,18.3388939,18.2606277,52.676384,43.39991,52.4090042,47.1382751,42.1946716,38.995285,34.7519875,33.0171738,31.6904945,31.3147068,30.634922,16.6528492,51.902153,49.6401482,48.4937019,3321.113281,3319.55127,32.6831512,30.8428097,30.9876842,30.3319645,19.8523903,44.0866356,49.8761673,43.1736717,37.7103195,35.1115875,32.3555717,31.1042843,27.502121,28.0146065,28.3056049,21.3618469,21.9661102,21.0212688,0,10
641,0.3563161,0.5328479,0.4394118,0.3404108,0.1802145,0.2073227,0.5102102,0.5236179,0.3742893,0.3151579,0.2620963,0.149698,-661.1752922,28.7435894,27.6628246,26.1073227,23.9428062,23.2143669,21.7043514,20.0598736,19.3595161,19.2648144,18.7219524,18.3166637,18.2783222,52.5802765,43.0885849,52.3456764,47.2519302,42.0024643,38.9518471,34.7544403,32.9896278,31.670805,31.2882423,30.6223488,16.795042,51.8831558,49.7065887,48.4061775,3321.113281,3319.551025,32.6661034,30.8478985,30.9638329,30.3205128,19.8719692,43.9954491,49.833477,43.1623535,37.778862,35.0571098,32.4394798,31.0872078,27.1831627,27.9167671,28.345396,21.3806477,21.9951344,21.0176868,0,10
642,0.3188728,0.5480008,0.4297261,0.3175052,0.1959663,0.1808901,0.4693627,0.5076679,0.4013075,0.3620196,0.2560098,0.1307358,-661.1752922,28.6446018,27.5391579,26.1576405,23.9266014,23.1511879,21.6050758,19.98629,19.3265419,19.259943,18.7045403,18.3182545,18.2818146,52.5264664,43.4410744,52.2855377,47.3187332,41.9504204,38.9041595,34.7275429,32.9686928,31.6355858,31.2544975,30.6100101,16.9816036,51.7919998,49.6903763,48.3551598,3321.114258,3319.552246,32.6451683,30.8096294,30.9477386,30.2919979,19.8906479,43.8769951,49.7732658,42.9917145,37.6706314,34.9923782,32.5408859,31.1064396,27.0779552,27.5716991,28.3247299,21.3848915,21.9914131,20.9961357,0,10
643,0.3224275,0.5436714,0.4334159,0.3237224,0.1818339,0.1966436,0.4731449,0.4818665,0.400331,0.3921098,0.2507687,0.1601708,-661.1752922,28.6353703,27.2763538,26.2201576,23.8991604,23.1210728,21.5775795,19.9443321,19.3141937,19.2567062,18.7009258,18.3283291,18.2736397,52.4318085,43.2345734,52.221447,46.97966,41.9331131,38.8793488,34.628849,32.9268646,31.6001015,31.2250042,30.5947819,17.0853024,51.7242165,49.7290459,48.2887039,3321.115723,3319.553955,32.5643272,30.8022938,30.9291306,30.2936878,19.8995667,43.8511734,49.7275887,43.0543785,37.6260033,34.6572723,32.3282547,31.0968571,26.9030285,27.3839951,28.3049316,21.350172,21.9946308,20.8684807,0,10
644,0.3321438,0.5101185,0.4612429,0.3371386,0.2272489,0.2085345,0.4471739,0.4612253,0.4192112,0.3672813,0.2667457,0.1558071,-661.1752922,28.5262947,27.1157532,26.0775223,23.8508854,23.0591221,21.583437,19.9657612,19.3006878,19.2530727,18.7124958,18.2969303,18.2643032,52.3618507,43.6922951,52.1558571,47.1904297,41.9154129,38.828022,34.6117783,32.8797646,31.5807419,31.2135201,30.559227,17.3229046,51.6985283,49.725872,48.23629,3321.112549,3319.550537,32.5948753,30.7340412,30.9116287,30.2675228,19.9175835,43.7993126,49.6523094,43.073513,37.6526833,34.6574402,32.0633698,30.9771481,26.9303684,27.3747272,28.2798405,21.3958683,21.9834251,20.8280563,0,10
645,0.3335657,0.5279773,0.4469451,0.3117788,0.2525695,0.2192892,0.4136386,0.4586451,0.4089573,0.3945762,0.2425688,0.1623923,-661.1752922,28.4504414,27.0254116,25.892622,23.8159313,23.0105019,21.5650978,19.9895458,19.3199253,19.2354469,18.689558,18.2804375,18.2417431,52.2912331,43.6750679,52.0914459,46.8792,41.9108124,38.78722,34.6240082,32.852623,31.5471954,31.1870842,30.5448093,17.5004368,51.6610909,49.5792046,48.1898766,3321.114258,3319.55249,32.6236267,30.7308979,30.8817978,30.2452011,19.9322586,43.739357,49.612606,43.0358124,37.816864,34.8427582,31.6884556,30.9026012,26.7622719,27.5575829,28.1850662,21.3684158,21.9776039,20.8632011,0,10
646,0.3399643,0.5396126,0.415582,0.3588989,0.2529375,0.2117912,0.4915515,0.4856194,0.3571994,0.417596,0.2123901,0.1367656,-661.1752922,28.2790718,26.957901,25.8095455,23.7792778,22.9613152,21.5336819,20.0028934,19.3336563,19.2408276,18.682394,18.2500648,18.2315369,52.2436752,43.3279724,52.0176125,46.7958145,41.8535423,38.7469788,34.6487846,32.8421783,31.5401192,31.1446896,30.5196724,17.2874451,51.5418358,49.4530678,48.145504,3321.114258,3319.55249,32.6488152,30.7114067,30.8641853,30.2144165,19.9478855,43.8713226,49.5394287,42.916851,37.9379005,34.6243935,31.4285603,30.8489151,26.4508667,27.5466995,28.1304493,21.379097,21.9939651,20.861742,0,10
647,0.3191098,0.4857656,0.38837,0.3644617,0.2522751,0.2108823,0.4887779,0.4286216,0.3876356,0.382573,0.2090087,0.1295457,-661.1752922,28.0740719,26.8235073,25.7275333,23.7315826,22.8976669,21.4949951,19.9812469,19.302887,19.2446251,18.6751671,18.2626133,18.2288723,52.2045479,42.8554039,51.9518433,46.8139801,41.8598671,38.7107773,34.653656,32.8245392,31.5416145,31.1379204,30.5083904,17.1458931,51.4782982,49.5052414,48.0918121,3321.114014,3319.552002,32.4837532,30.7208042,30.8476372,30.205761,19.9414272,44.1180077,49.4709969,42.6743011,37.751194,34.6049004,31.1651611,30.793663,26.1547985,27.4444523,27.9211445,21.3574657,21.9932022,20.9728889,0,10
648,0.3183988,0.4984832,0.4126609,0.3585717,0.2471962,0.2135332,0.4736492,0.4989893,0.3851942,0.3669524,0.1892277,0.1093934,-661.1752922,27.8923187,26.6614532,25.6511059,23.6997013,22.8324184,21.461916,19.9553432,19.2610149,19.2030964,18.6724186,18.2815475,18.2177601,52.1225204,42.7589951,51.8715858,46.9522209,41.8746681,38.6711388,34.5985031,32.8030701,31.5006008,31.1047688,30.4883747,17.3429012,51.3858528,49.4611206,48.024334,3321.108643,3319.546631,32.4352646,30.6966534,30.8276291,30.1898746,19.9360237,44.2419968,49.3636398,42.2849998,37.548687,34.719471,31.1541748,30.7473431,26.1569786,27.4138031,27.8501511,21.3907681,22.0139675,21.0133896,0,10
649,0.2567833,0.474942,0.4225003,0.312924,0.2477115,0.2107309,0.4567554,0.4792863,0.3537815,0.3483722,0.2295505,0.1170893,-661.1752922,27.7346783,26.5979481,25.6404476,23.6549625,22.8206005,21.4352951,19.9062901,19.230175,19.190855,18.6598034,18.2788105,18.2211094,52.0375519,42.0145035,51.7946548,46.8030739,41.7986603,38.6318855,34.5568581,32.7692375,31.4746208,31.0171413,30.4664936,17.995163,51.1940346,49.1852989,47.9776001,3321.110596,3319.548828,32.470089,30.6601143,30.8106365,30.1634731,19.9469624,44.1457138,49.2707253,42.2324524,37.520977,34.7276382,31.326582,30.7446404,26.0855198,27.4767418,27.8670521,21.3671722,22.0070705,20.9882812,0,10
650,0.2717132,0.5274361,0.4489437,0.3287944,0.2326958,0.230347,0.4307845,0.4253378,0.4008192,0.4106901,0.2648859,0.1416846,-661.1752922,27.7334366,26.6299305,25.6278629,23.6086674,22.8094997,21.4366989,19.9008617,19.2232246,19.1618404,18.6482887,18.296196,18.2206154,51.9746857,42.3384857,51.7254486,46.6794624,41.7330284,38.591095,34.5357666,32.7492409,31.4696274,31.0290527,30.4370537,18.5569649,51.0993309,49.121521,47.9367599,3321.110352,3319.548584,32.4433403,30.6532345,30.7984962,30.1509476,19.9548225,44.299015,49.2066116,42.1575356,37.5156364,34.7365189,31.4083767,30.6828823,25.8780231,27.5037918,27.8548698,21.3773041,22.0005131,20.9346828,0,10
651,0.2733721,0.5041655,0.4490974,0.3245405,0.2683949,0.2376178,0.5049152,0.4551267,0.4122125,0.3789556,0.2906689,0.1779429,-661.1752922,27.8302269,26.6540031,25.6598988,23.5873775,22.7885723,21.435091,19.9167175,19.2295914,19.1781006,18.6580811,18.3010483,18.2437115,51.9081535,42.1836166,51.6603279,46.6845627,41.6726265,38.5734673,34.5386734,32.7333946,31.4729176,31.0364799,30.418541,18.4998589,51.0992508,49.0862617,47.8848267,3321.111816,3319.549805,32.4893913,30.6599121,30.7792339,30.1437111,19.9562531,44.4122086,49.182476,42.3930244,37.1628914,34.6940918,31.4969463,30.6651249,26.0127945,27.4346561,27.8166828,21.3673496,22.0061073,20.8598576,0,10
652,0.2814295,0.4800832,0.4414104,0.3557903,0.242191,0.2493572,0.4544861,0.476237,0.4162815,0.3505097,0.2757063,0.1980952,-661.1752922,27.8815689,26.6200981,25.6524181,23.5416489,22.7674332,21.3528671,19.8936348,19.2311878,19.1728554,18.6573982,18.2878132,18.2422676,51.897522,42.4545403,51.5875969,46.6427269,41.6265373,38.5324898,34.5335083,32.7278442,31.4452019,31.0418167,30.3953018,18.3003559,51.0686493,49.1148491,47.8263855,3321.109619,3319.547607,32.4722099,30.6754036,30.756752,30.1095543,19.9586067,44.599823,49.1991997,42.7443352,37.1285934,34.4536057,31.5785408,30.6858768,26.1903915,27.3841724,27.6768131,21.3590794,21.9997406,20.8087177,0,10
653,0.2807185,0.517695,0.4778469,0.3778779,0.2645673,0.2371634,0.4688584,0.4891378,0.4040744,0.4059217,0.2789186,0.1871463,-661.1752922,27.8255177,26.5941563,25.6377888,23.4789181,22.730793,21.2721901,19.8402081,19.2187653,19.1687851,18.6514263,18.2902069,18.2693691,51.8514824,42.7470093,51.5226669,46.488163,41.6162224,38.4975243,34.5265007,32.7058182,31.4640923,31.0141201,30.384882,17.8095608,51.017395,49.1645584,47.7901993,3321.109619,3319.547852,32.4321785,30.6695004,30.74897,30.1074085,19.9401131,44.3607674,49.1723022,42.9806519,37.234066,34.2940559,31.3941956,30.7284622,26.5182762,27.3261757,27.4199905,21.365263,21.9805164,20.7473679,0,10
654,0.3496806,0.507142,0.42865,0.3827862,0.2634632,0.2320889,0.4270023,0.4788172,0.3936578,0.414143,0.2870339,0.1790537,-661.1752922,27.7480831,26.5679474,25.5699749,23.4072056,22.6798668,21.214756,19.804739,19.1965771,19.1712914,18.6372108,18.2900505,18.2505875,51.7701111,43.1540337,51.4681892,46.4917183,41.5929871,38.4611626,34.5087395,32.6823997,31.4676952,31.0128403,30.3523903,17.6150436,50.941124,49.108139,47.7148628,3321.110352,3319.548584,32.4294014,30.6467857,30.722496,30.0891991,19.9300861,43.8750839,49.1314507,43.0277367,37.4068832,34.0993576,31.2854595,30.723423,26.7442589,27.2735691,27.2111492,21.3590355,21.9856701,20.6512165,0,10
655,0.2629448,0.5493538,0.4098936,0.3500639,0.2817912,0.2393598,0.4116214,0.4497319,0.389426,0.4307502,0.2734239,0.1884951,-661.1752922,27.6173801,26.4442043,25.5360775,23.3156967,22.5784321,21.1803589,19.7794189,19.1731472,19.1333866,18.6084442,18.2521343,18.224102,51.6594696,43.4444847,51.3925438,46.3434525,41.5402298,38.4135056,34.4905014,32.6746445,31.4595509,30.9828987,30.3378448,17.4439812,50.9002266,49.0308876,47.6623878,3321.111084,3319.549072,32.4268913,30.6363792,30.7004337,30.0750217,19.9002056,43.6299515,49.0412979,43.0427322,37.4555626,34.1073532,31.2374802,30.6321983,27.0240517,27.2593498,27.3195801,21.3883705,21.9710064,20.3769703,0,10
