Time,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
371,0.3980251,0.6324244,-0.0547102,0.3710062,0.3721797,0.4217366,0.4060742,0.2698253,0.3947971,-0.0039953,0.1155982,0.2949691,-661.1752922,70.2837143,62.1066933,51.1075554,43.0613708,42.4924507,38.0180168,31.8651295,29.0290165,27.3897171,25.6226501,24.0219841,22.4688816,87.3755493,86.1437759,81.0485916,72.0201492,64.8305893,60.9471855,55.6199226,49.7413597,44.3612747,41.2790565,38.5359306,18.524025,101.2286377,88.6964722,80.8653183,3320.062012,3318.492676,55.6605949,45.5236168,42.6962433,39.3058739,65.8396149,70.8308563,74.388588,59.2807426,51.4852867,49.4716988,44.6937675,43.5771217,33.5367737,34.3209496,33.9673462,20.2528019,23.0040512,21.2230797,0,10
372,0.3660324,0.6299891,-0.0940677,0.3395927,0.3777002,0.369023,0.3942234,0.2517642,0.3902398,-0.0337566,0.0930276,0.2559339,-661.1752922,69.7666016,62.1589317,50.8694305,42.9535484,42.4258652,37.8309135,31.7847824,28.9593849,27.3636951,25.5357857,23.9932404,22.4158783,87.0867004,85.9458771,80.8552628,71.8891983,64.7986603,60.8670502,55.5860367,49.6718407,44.3278885,41.2116966,38.4837112,18.7049694,100.9288712,88.4281998,80.6841736,3320.063965,3318.494141,55.7331963,45.4434967,42.6676254,39.2831459,65.8495483,70.6827011,74.3288574,59.5836678,51.6201515,49.5675735,45.1084595,43.5593109,32.9353981,34.2313766,34.0712433,20.2581425,23.0093784,20.9860458,0,10
373,0.3764596,0.6722008,-0.224286,0.315051,0.3652607,0.3584197,0.3843897,0.2820223,0.4270237,0.0142561,0.0990295,0.2431602,-661.1752922,69.4747925,62.217926,50.6698723,42.7190208,42.2005119,37.7735596,31.6591263,28.8823605,27.2260742,25.4275227,23.9230061,22.3702183,86.8086624,85.7404251,80.6595154,71.7051849,64.7022247,60.78339,55.5596657,49.5850906,44.2270851,41.1668205,38.4450645,18.8427162,100.5831833,88.1898575,80.4716415,3320.064453,3318.494873,55.8792496,45.3174934,42.5930367,39.2620544,65.8335648,70.4734344,74.2634125,59.7884407,51.3779716,49.591423,44.8075714,43.4888802,32.7933311,34.0669518,33.9690399,20.2617321,23.0023537,20.8989677,0,10
374,0.3662694,0.6424361,-0.0899168,0.3170143,0.3801292,0.3915172,0.4227158,0.2423819,0.3840549,-0.159379,0.0748527,0.2657721,-661.1752922,69.2117004,61.6949425,50.3760643,42.4432602,41.9342766,37.6408424,31.5335674,28.8287964,27.1670876,25.3359909,23.8199482,22.3023167,86.5098267,85.4899292,80.4312286,71.5220108,64.5570526,60.6524048,55.4888039,49.5136108,44.1356583,41.1145973,38.4069023,18.6860447,100.2428131,87.8763046,80.2298813,3320.061523,3318.492188,55.9977722,45.2739792,42.5479317,39.2186928,65.933342,70.1597214,74.164711,59.897274,51.3756676,49.6901436,45.0183334,43.3888245,32.4681511,33.9989967,33.8718109,20.2244205,22.973093,20.9288445,0,10
375,0.2963594,0.6218714,0.0141656,0.3266674,0.3955865,0.4096185,0.3992663,0.2742819,0.3767307,-0.1088998,0.0117901,0.2317353,-661.1752922,69.025528,61.1055374,50.2300873,42.0072899,41.7114372,37.3820801,31.4153938,28.7016697,27.1162872,25.2609634,23.7239571,22.2271023,85.7654419,85.2778854,80.2409897,71.3688126,64.5006485,60.5786629,55.4281502,49.4242554,44.1102104,41.0622673,38.3652611,18.7082596,99.9027481,87.5821533,79.9982834,3320.062256,3318.49292,55.8387985,45.2696953,42.4986267,39.1916313,66.0238342,70.0821304,74.0523453,60.042778,51.4101944,49.7225037,45.4401131,43.2239799,32.4431686,33.9729156,33.8097267,20.2420635,22.9668255,20.859972,0,10
376,0.2947005,0.5829067,-0.0104329,0.3942391,0.429151,0.4177225,0.3498458,0.28859,0.4299534,-0.0334278,0.1106953,0.2641059,-661.1752922,67.9054947,60.6828537,50.118351,41.6771011,41.4839172,37.2602501,31.4221573,28.6383953,27.063427,25.2091904,23.6618652,22.1941414,85.4843903,85.0392609,80.0645218,71.2616806,64.4025726,60.4852638,55.4222565,49.3920784,44.0541496,41.025032,38.3350296,18.7394238,99.5463486,87.3205566,79.8420792,3320.062256,3318.49292,55.825901,45.1713448,42.4714737,39.1796951,65.8542023,70.3047714,73.993309,60.0814171,51.174839,49.6951218,45.0905113,43.1507607,32.3695755,34.0002899,33.8667336,20.2656097,22.9531898,20.8626289,0,10
377,0.2909088,0.594542,-0.0648571,0.2941087,0.3605499,0.4140113,0.3707739,0.2339378,0.3550836,-0.0164918,0.1248125,0.3057593,-661.1752922,67.2253265,60.4401436,50.0685005,41.4214134,41.2057991,37.122818,31.4275265,28.5767326,26.9445877,25.1299362,23.5839767,22.1082516,85.3549805,84.7647858,79.8896484,71.0878754,64.25354,60.3838806,55.3987694,49.3344688,44.0475769,41.0203018,38.3067703,18.6175346,99.1587677,87.0418091,79.6790085,3320.0625,3318.493164,55.7692833,45.1499252,42.4135475,39.1663742,65.5726852,70.4061279,73.9325714,60.061657,50.73629,49.5686684,44.5504494,43.2579117,32.546524,34.0562706,33.8113327,20.2444534,22.9404202,20.8433914,0,10
378,0.3873609,0.5804714,-0.1228172,0.2903456,0.3935255,0.4123451,0.417925,0.2400363,0.4454156,-0.1481979,0.0458574,0.2768797,-661.1752922,66.9396896,60.0374527,50.0468979,41.2168159,40.9418983,36.7458496,31.2891178,28.5057735,26.8526783,25.0916233,23.5486202,22.0368786,85.077858,84.5623779,79.6837158,70.9163818,64.1821442,60.288868,55.2880363,49.2577515,43.9787445,40.9724998,38.2834854,18.4721947,98.7330093,86.3466721,79.4808655,3320.064209,3318.494385,55.4736595,45.099678,42.3765793,39.153923,65.27034,70.5050278,73.8734131,60.0081635,50.9316559,49.4412155,44.1989822,43.3458557,32.8440437,33.978138,33.8108215,20.2500095,22.9508858,21.0132008,0,10
379,0.3679283,0.605095,-0.0505592,0.3158691,0.3882259,0.4159048,0.4554947,0.2365179,0.3889377,-0.1891403,0.06082,0.2431602,-661.1752922,66.8312149,59.495491,49.953434,40.7338028,40.6577377,36.5227585,31.0656757,28.3740807,26.8214893,25.0097618,23.4817543,22.0332489,84.8802795,84.0820541,79.496788,70.7481232,63.9989815,60.1809006,55.1466293,49.1894569,43.9206009,40.8769493,38.2310104,18.675705,98.2810898,85.9255447,79.2914429,3320.063965,3318.494141,55.4365921,44.9313164,42.3343277,39.1126747,65.1478424,70.478035,73.785965,59.7216721,50.7097015,49.3669815,43.2924957,43.2270813,32.8138008,34.0292892,33.7093315,20.2418137,22.9586201,21.0987034,0,10
380,0.2928047,0.6056361,-0.0588612,0.3094882,0.3923478,0.3855339,0.4169165,0.221037,0.3811252,-0.0965678,0.0102684,0.2335601,-661.1752922,66.3299637,59.2868576,49.4038658,40.4335251,40.3529282,36.2692528,30.8872166,28.2287235,26.7622719,24.9705296,23.4291935,21.9893742,84.8198166,83.965416,79.3123474,70.5841751,63.8745117,60.0732193,55.0121346,49.1292267,43.8716583,40.7552452,38.1855392,18.9383812,97.8848572,85.9024811,79.1158829,3320.061523,3318.492188,55.3405037,44.839695,42.2908707,39.0631332,65.427002,70.0951691,73.6357422,59.7390404,50.8195419,49.278965,43.2806778,43.0844269,33.0934563,34.1291046,33.8050537,20.2194843,22.9530163,20.9944687,0,10
381,0.3451779,0.5872361,-0.0148914,0.3660978,0.3874162,0.3612978,0.4222115,0.2170495,0.3607802,-0.0347432,0.0622571,0.227689,-661.1752922,65.6784592,58.6742592,48.6462555,40.3742828,40.0021172,36.0246048,30.7733345,28.0814075,26.6417999,24.9168739,23.3856621,21.9590816,84.6595306,83.797348,79.1293182,70.3933868,63.7569618,59.9724655,54.9583244,49.0885429,43.8653679,40.7593613,38.1433754,19.1093826,97.5398636,85.8279495,78.9179077,3320.063232,3318.493652,55.1875954,44.7658348,42.2417831,39.0161476,65.2926254,69.5489807,73.4656601,59.900238,51.117424,49.3607788,43.4661674,43.2019043,33.2724457,33.9483948,33.749939,20.2195053,22.96175,21.0153542,0,10
382,0.329537,0.608342,-0.0527116,0.3364841,0.3468592,0.3508459,0.3750603,0.1968775,0.3181369,-0.0834136,0.0592138,0.2626778,-661.1752922,64.7792206,57.7360878,47.9677505,40.2529984,39.6984024,35.8497162,30.5491104,27.964056,26.5347481,24.8263817,23.3840027,21.9354458,84.4440765,83.5311356,78.9652176,70.1958237,63.5771599,59.864563,54.8814926,49.0136604,43.7879868,40.7715149,38.1305428,19.2684212,97.1236343,85.6875229,78.7348022,3320.064697,3318.495117,55.0673103,44.7293091,42.2096405,38.977581,65.5058289,68.9992981,73.2763672,59.7407646,51.2842903,49.3243713,43.129261,43.3199539,33.7148972,34.1016121,33.5877495,20.2626553,22.950243,21.0303822,0,10
383,0.4146139,0.5585538,-0.0703917,0.3328847,0.3514227,0.283212,0.4118736,0.1872605,0.3308323,-0.0656555,0.087871,0.2491107,-661.1752922,64.0773849,57.1745224,47.3890648,40.0858994,39.4718895,35.8612251,30.413641,27.9462509,26.4723206,24.7555923,23.2899837,21.9205723,84.3056946,83.2436829,78.7989655,70.037941,63.4598656,59.7383041,54.6973915,48.9665756,43.7600403,40.7535477,38.0949783,19.2801018,96.7786331,85.419342,78.5730133,3320.065918,3318.496582,55.1457176,44.703228,42.1622963,38.9424171,65.5475998,68.4840927,73.1061783,59.4676056,51.3425751,49.3050346,43.4388084,43.1466637,33.9941444,34.2777252,33.4075737,20.242054,22.9535599,21.045084,0,10
384,0.2982553,0.5141773,-0.1082119,0.3570992,0.3735782,0.3176727,0.3911976,0.2128275,0.3594781,-0.0551322,0.1276867,0.256648,-661.1752922,64.0841599,56.3229675,46.9835854,39.839241,39.3015556,35.7981529,30.4337425,27.8604813,26.4044838,24.6733418,23.3049259,21.8783035,83.9629211,82.9557877,78.6098633,69.8560944,63.3575134,59.6615944,54.6743279,48.8479462,43.6740456,40.6989594,38.0537071,19.1207161,96.408165,85.1312485,78.4085617,3320.06665,3318.497315,55.0135841,44.7498055,42.1125984,38.9086304,65.5451965,68.4912262,72.9655762,59.3006783,51.7106781,49.0427437,43.9413681,43.0587349,33.8094711,34.2625275,33.5821991,20.2217178,22.9488049,21.0680141,0,10
385,0.3281151,0.5845303,-0.1437259,0.231609,0.3768905,0.3238832,0.4181772,0.2107164,0.3266005,-0.0289882,0.0925204,0.2575207,-661.1752922,63.4854202,55.7237854,46.6838417,39.7355042,39.1175232,35.7550507,30.3486805,27.7269707,26.2986183,24.6029434,23.2113018,21.8043346,83.6698074,82.6966553,78.4168549,69.6857452,63.2431641,59.5243149,54.5418587,48.7468491,43.586319,40.6456299,38.0054703,18.9219284,96.1060333,84.9042587,78.2149048,3320.065186,3318.495606,54.7403908,44.7074089,42.0697403,38.8820686,65.6857605,68.7190094,72.8584595,59.1820869,51.9333305,49.064888,43.9639587,42.970192,33.4163589,33.9283867,33.5416145,20.2300034,22.947979,21.0819778,0,10
386,0.3096305,0.6078008,-0.1059058,0.2829831,0.3467119,0.3388793,0.3543844,0.1994576,0.3314833,-0.0737124,0.0726548,0.2668828,-661.1752922,62.8646851,55.7659111,46.5196037,39.6818962,38.8914566,35.5728722,30.32057,27.6595898,26.2382545,24.5648499,23.1841259,21.7657757,83.5331116,82.520256,78.2548294,69.4891357,63.0036659,59.4037552,54.3903732,48.7080803,43.5552177,40.6174202,37.9831696,18.8266449,95.787529,84.5037766,78.0445175,3320.068848,3318.499268,54.6818848,44.5326195,42.0318794,38.8549271,65.9432373,68.8893433,72.8131027,59.4221649,51.9068298,49.0042686,44.3002243,42.9702911,33.1069489,33.9446068,33.2325363,20.2411156,22.9571667,21.1408672,0,10
387,0.3373575,0.5041655,-0.1246621,0.2748025,0.3565752,0.308054,0.3155541,0.2064944,0.3366916,-0.0511859,0.0890545,0.301237,-661.1752922,62.2606125,55.4601974,46.2535782,39.4883156,38.8261223,35.2894783,30.1926785,27.6162224,26.1517143,24.5100098,23.1409359,21.725214,83.2899551,82.2509308,78.0615234,69.3504028,62.9426537,59.2657814,54.2715988,48.6706924,43.5028305,40.5563202,37.9383507,18.6039238,95.5238266,84.258522,77.8883209,3320.064209,3318.494385,54.5841827,44.4327164,41.9957695,38.7982025,65.8888931,68.9744415,72.6602173,59.3743095,51.8890953,48.9801941,44.6689682,42.9353371,33.4355774,33.9498482,33.0527573,20.2399673,22.9594307,21.2026787,0,10
388,0.3345137,0.5434008,-0.1713992,0.3320666,0.3537781,0.3222928,0.3654788,0.1797547,0.3300185,-0.0686152,0.0961553,0.2401453,-661.1752922,61.9540215,55.6518478,45.9332123,39.3986778,38.9208221,35.0950279,29.9770126,27.4585056,26.0775223,24.4486313,23.0995312,21.6799965,83.0709152,82.0692062,77.8864594,69.1763306,62.8925591,59.1961403,54.1545563,48.6065445,43.4637146,40.4995842,37.8893204,18.5277901,95.2353821,84.0535507,77.7312927,3320.067871,3318.498291,54.4439812,44.4537735,41.9405823,38.7339058,65.5087509,69.1452942,72.5449982,59.014946,51.8642349,48.8616028,44.6165009,42.9541855,32.3091888,33.6737061,33.2474213,20.2379532,22.9471951,21.0967464,0,10
389,0.3845171,0.5712714,-0.2737904,0.2556599,0.3456815,0.3296393,0.4479303,0.1938282,0.3178114,-0.0802895,0.1142457,0.2531571,-661.1752922,61.4546623,55.5140648,45.7722664,39.3178673,38.7641869,34.9094162,29.9135685,27.3903923,25.9737263,24.4064178,23.0223942,21.6009197,82.9034653,81.9798203,77.7006302,69.0054398,62.7945747,59.0928841,54.1148567,48.5041542,43.3888168,40.4714127,37.8584671,18.5123501,94.9251404,83.7879105,77.5682831,3320.066162,3318.496826,54.2955437,44.4115753,41.8960609,38.7034454,65.2250366,69.3351059,72.4795151,59.1174202,51.8577309,48.693264,44.9763947,43.0940971,31.9795933,33.3996201,33.2295532,20.21455,22.9632473,20.8286953,0,10
390,0.3811993,0.5655891,-0.191078,0.2173748,0.3203609,0.2701851,0.2890788,0.1856186,0.3318088,-0.0850579,0.1143302,0.273468,-661.1752922,61.0734825,55.3145828,45.515789,39.0123177,38.680603,34.7255402,29.8812485,27.3576202,25.9771652,24.3531284,22.9459,21.5725288,82.472641,81.7934723,77.5282898,68.8370132,62.587326,58.9840126,54.0510712,48.4549522,43.3316422,40.4159393,37.8170471,18.8396206,94.53862,83.5471344,77.3927002,3320.064941,3318.495361,54.2281036,44.3715019,41.8436203,38.6702652,64.8111877,69.4316101,72.4359207,59.2753601,51.9526749,48.5814629,44.7191544,43.1104889,32.712204,33.5557213,33.2108269,20.2081318,22.9492664,20.7972412,0,10
391,0.4233823,0.5607185,-0.2268995,0.3353388,0.3549558,0.2559464,0.3478287,0.1760017,0.362245,-0.1018295,0.0674137,0.219517,-661.1752922,60.5725098,55.4821739,45.3169327,38.6082649,38.3932648,34.7226982,29.6966476,27.2985744,25.94104,24.2882347,22.905901,21.5472908,82.2098999,81.5632324,77.3600922,68.6866837,62.4264908,58.8686256,54.0191345,48.3877335,43.3046761,40.3922501,37.7850914,19.3086319,94.1673737,83.2462997,77.2113876,3320.064697,3318.495117,53.9756699,44.2754669,41.814373,38.6304893,64.7169571,69.0472946,72.4214172,58.6994209,51.9384346,48.6519814,44.5659637,42.9240303,32.8005638,33.924572,33.2428818,20.2200642,22.947155,20.5458374,0,10
392,0.3627146,0.572895,-0.1586388,0.2638405,0.3721061,0.3284275,0.4093521,0.1973466,0.3817763,-0.0658199,0.0357978,0.2300692,-661.1752922,60.2911682,55.362648,45.3105812,38.4562836,38.2020226,34.6533585,29.5137005,27.1348495,25.8344059,24.2367554,22.8929787,21.5392952,81.9565048,81.3676605,77.1664047,68.5589066,62.3724174,58.7898407,53.8582458,48.2977371,43.2403641,40.3456421,37.7450905,19.0719109,93.853035,83.1574402,77.0456314,3320.065674,3318.496094,53.5548134,44.2241745,41.7648315,38.5752144,64.8627243,68.7537613,72.3198242,58.1533356,51.8456917,48.6582375,44.1826553,42.8306808,32.7581177,33.9999046,33.1797943,20.2192669,22.9304504,20.096035,0,10
393,0.4418669,0.5864244,-0.0956052,0.3844224,0.4418849,0.3897752,0.4935686,0.2585664,0.3990289,-0.0307969,0.1170353,0.2768003,-661.1752922,60.3479156,55.3450623,45.5249367,38.4545403,38.1647949,34.5909119,29.4761868,27.0900841,25.7955894,24.1805191,22.8218708,21.5272865,81.8121796,81.243782,77.0146866,68.439003,62.2898369,58.7321892,53.7875252,48.2401009,43.2356567,40.3476219,37.7056274,18.8151665,93.547348,83.1329651,76.8881073,3320.067139,3318.497803,53.5626831,44.1778641,41.7199173,38.5376434,64.7713928,68.3066254,72.2103348,58.2370453,51.8317757,48.6824303,43.8681259,42.9129639,33.3361053,34.0390244,33.0316696,20.2140732,22.9214821,19.8493805,0,10
394,0.4065565,0.5823655,-0.1288131,0.2965629,0.4524842,0.4216608,0.4643198,0.2475422,0.4589247,-0.0340855,0.1186415,0.2951278,-661.1752922,60.2998047,55.1116447,45.3319359,38.3493156,38.0333824,34.4291191,29.4536667,27.0248966,25.7820454,24.2233276,22.8946838,21.5023365,81.8045425,81.048317,76.8409042,68.2977448,62.007946,58.6678543,53.7363014,48.1794472,43.1907692,40.331295,37.6825371,18.9227753,93.3527603,82.8684006,76.7631531,3320.068115,3318.498535,53.6999588,44.0579491,41.6957855,38.5164337,64.6902924,68.0076447,72.0813522,58.022789,51.6752357,48.6736031,43.8644753,42.9989052,33.710865,34.3787498,33.022728,20.2278118,22.9173794,19.922348,0,10
395,0.4065565,0.5996832,-0.1489531,0.3476097,0.382411,0.4089369,0.4842393,0.2142348,0.4371148,-0.0608871,0.1511872,0.3504276,-661.1752922,59.9975319,54.4165993,45.3096886,38.3261986,37.817112,34.2953682,29.3520603,26.8842068,25.6663876,24.2135239,22.9500313,21.5406513,81.7635117,80.8810654,76.6707611,68.1645355,61.8829842,58.5920715,53.7274742,48.1557808,43.1417503,40.3171692,37.6620216,19.2503128,93.0087891,82.6232529,76.6238708,3320.066162,3318.496826,53.6999817,44.0074577,41.6474228,38.5075035,64.8765259,67.8219986,71.9449844,57.6976051,51.6209679,48.7839851,44.0517464,43.147995,33.6385193,34.3315468,32.7926521,20.2175884,22.9246082,20.1319408,0,10
396,0.4243302,0.6575891,-0.065472,0.3953843,0.4039776,0.4160562,0.4786921,0.2733436,0.3996799,-0.0521725,0.1371545,0.375261,-661.1752922,59.4862976,53.8704262,45.4846191,38.2299118,37.8672295,34.3565063,29.4386959,26.8106956,25.6127548,24.1458683,22.949707,21.5554924,81.5677795,80.7927094,76.523735,67.9968262,61.7808304,58.4931297,53.6382332,48.1180649,43.1031609,40.2952423,37.6441498,19.0212765,92.6935654,82.4016266,76.4710541,3320.066162,3318.496826,53.7350769,43.9815063,41.5912666,38.4821777,64.8383865,67.8224182,71.8126907,57.4173317,51.3668594,48.8669815,43.7601547,43.1670036,34.0753937,34.142662,32.8467674,20.2290382,22.8966331,19.9486313,0,10
397,0.3819102,0.5856126,-0.1103642,0.3451555,0.4504968,0.4373386,0.4570076,0.3104039,0.3817763,0.0201755,0.1664879,0.3775618,-661.1752922,58.7172318,53.0458755,45.2884827,38.0266571,37.9302711,34.3579178,29.5827618,26.8445568,25.5631294,24.1363182,23.0132618,21.5546379,81.4478149,80.6587372,76.3648453,67.8377838,61.593605,58.4157448,53.5481071,48.087616,43.0395241,40.2500648,37.6138,18.687151,92.4613724,82.4441147,76.3598709,3320.067627,3318.498047,53.9599533,43.9334908,41.5487328,38.4623032,64.6083832,67.9896545,71.7242508,57.3479843,51.1517296,48.8306007,43.4910164,43.1297417,34.337307,34.2434158,33.1578369,20.2091961,22.8863087,19.9151249,0,10
398,0.3603448,0.6354008,-0.0514816,0.3523545,0.3835887,0.4010601,0.3942234,0.2215061,0.4236057,-0.0003779,0.1508491,0.3336076,-661.1752922,58.1123886,52.0774956,44.803299,37.927166,37.878952,34.2704582,29.5431023,26.9198723,25.6000443,24.1758976,22.9214363,21.5704212,80.926384,80.3783493,76.2187347,67.7029266,61.4743347,58.2930527,53.5228844,48.0111961,43.0126305,40.2078247,37.5979767,18.8470078,92.1585388,82.5445404,76.2442627,3320.069092,3318.499512,53.7359581,43.8761368,41.5065231,38.4453659,64.4749146,68.1175842,71.6878128,57.6657562,51.2735291,48.6771622,43.6804047,42.9125099,34.3386688,34.2421494,33.1993523,20.2409534,22.8967762,20.0600128,0,10
399,0.3508655,0.5799303,-0.1155914,0.3782051,0.4239249,0.4155261,0.3321956,0.1375341,0.4218153,-0.0110657,0.1932008,0.354474,-661.1752922,57.4769402,51.3911247,44.2284966,37.6903076,37.8191643,34.1070404,29.5491085,26.9549446,25.5399094,24.1414604,22.869894,21.5306034,80.7445374,80.0731583,76.0643234,67.576622,61.3853416,58.1741409,53.4564362,47.9371185,42.9059639,40.1273193,37.5643463,19.1566639,91.8389359,82.4784698,76.1470947,3320.067871,3318.498291,53.3604431,43.8597794,41.4562492,38.3930969,64.5395508,68.3091049,71.6588287,58.0112038,50.9235878,48.4260597,43.5473557,42.712841,33.8711967,33.8394318,33.0687332,20.2120781,22.8956261,20.2224712,0,10
400,0.3830952,0.5799303,-0.0527116,0.3800048,0.4046401,0.3979549,0.2762194,0.1269789,0.4078179,0.043853,0.2083324,0.3671683,-661.1752922,57.1715088,51.1169968,43.6361694,37.4928551,37.6086311,33.7413597,29.416069,26.9521313,25.5650749,24.1314526,22.7420292,21.4826698,80.6288986,79.8411713,75.9027863,67.3796768,61.125927,58.0757027,53.3828354,47.8902893,42.8719749,40.0682678,37.5331726,18.9741173,91.5056152,82.305809,76.0171585,3320.067139,3318.497803,53.4336891,43.8261681,41.4132652,38.3634338,64.5797882,68.3742447,71.6260452,58.3601418,50.6994476,48.3092194,43.5687408,42.5516586,33.7037888,33.8025093,33.0437927,20.223299,22.9132595,20.2913818,0,10
401,0.5307355,0.5818244,-0.1080581,0.3878582,0.4722106,0.4084067,0.3785904,0.1879642,0.3902398,-0.0127099,0.1926936,0.3676444,-661.1752922,57.2021904,51.0320702,43.2659073,37.3756409,37.511219,33.7362328,29.30439,26.7877617,25.5285168,24.0748348,22.7031231,21.4213791,80.6286621,79.6747742,75.7521667,67.2307358,60.9999123,57.9609642,53.2390175,47.8344917,42.8078003,40.0076447,37.4813728,19.0673332,91.1674805,82.0497742,75.8798065,3320.068604,3318.499023,53.5666008,43.8422699,41.3571625,38.3139114,64.7826462,68.4132614,71.5708084,58.8539848,50.7309837,48.3230476,43.943779,42.4298019,33.3618469,33.9758873,32.9358139,20.2158298,22.923233,20.4721603,0,10
402,0.385465,0.5777655,-0.1832372,0.3628256,0.4337146,0.4118907,0.3062247,0.1968775,0.3720106,-0.0332633,0.1508491,0.3333696,-661.1752922,56.9149437,51.1485558,43.1971092,37.064682,37.4499397,33.7804871,29.3616219,26.7606049,25.4464703,24.0290699,22.6334038,21.3728657,80.6162109,79.5522766,75.5816345,67.0772781,60.7976418,57.8766708,53.1877289,47.7515411,42.7851372,39.9685287,37.4402924,19.4666023,90.8101425,81.7026291,75.7141037,3320.06958,3318.5,53.4703407,43.7965775,41.317337,38.297493,65.2769623,68.5813141,71.4927139,58.8278618,50.731369,48.4223213,44.3483047,42.3442726,32.7828789,33.8266411,32.9718628,20.212801,22.8910446,20.4710331,0,10
403,0.4859457,0.5009185,-0.0582462,0.446104,0.4443875,0.351679,0.3546366,0.183273,0.401633,-0.0871955,0.1675023,0.3700246,-661.1752922,56.6389961,51.2294693,43.0906677,36.9992027,37.371769,33.7703056,29.298317,26.7880898,25.4554882,23.9964752,22.5954456,21.3295841,80.4940796,79.3306961,75.4436874,66.9567871,60.6640778,57.7919426,53.0754662,47.6903725,42.7393608,39.9248581,37.4088516,19.4255199,90.5663757,81.4629593,75.5901413,3320.069092,3318.499512,53.4197388,43.716259,41.2859993,38.2757835,65.1619644,68.909256,71.3199768,58.6867981,50.6392708,48.3630028,44.6805954,42.4569092,32.4509773,33.71632,32.9920692,20.2131233,22.8962898,20.5180302,0,10
